[2017-12-30 22:03:00+00:00; claudferraz; Congratulations Tim Besley ! Very well deserved https://t.co/bjKrfaqU6E; 0; 0; 10; 1; https://twitter.com/claudferraz/status/947226542438043654; None; https://twitter.com/LSEEcon/status/947024860403978241]
[2017-09-17 21:08:56+00:00; claudferraz; Neymar precisa de maturidade. Urgente. Antes da copa. https://t.co/z5YbgpU9jp; 1; 1; 4; 0; https://twitter.com/claudferraz/status/909524596126371840; None; https://twitter.com/marcelobechler/status/909520940417069058]
[2017-09-17 16:42:38+00:00; claudferraz; Causal Friday:  Fun with Gender Discrimination, Now with More Bad Econometrics... https://t.co/z9DIsP254y via @jodiecongirl; 1; 0; 0; 0; https://twitter.com/claudferraz/status/909457579553775618; None; None]
[2017-09-17 15:13:06+00:00; claudferraz; Bom artigo do @phgfsouza explicando por que a queda da desigualdade foi menor do que parecia https://t.co/97CAeM3b6W via @folha_com; 1; 3; 7; 0; https://twitter.com/claudferraz/status/909435049254227968; None; None]
[2017-09-17 15:10:25+00:00; claudferraz; Profits and obesity in middle income countries-- How Big Business Got Brazil Hooked on Junk Food https://t.co/Pp4sTW2dR9; 0; 1; 2; 0; https://twitter.com/claudferraz/status/909434370733281280; None; None]
[2017-09-16 19:18:28+00:00; claudferraz; Interesting article on the network effects of technological innovation decisions https://t.co/4cFdWeT4bG; 0; 0; 1; 0; https://twitter.com/claudferraz/status/909134407180615680; None; https://twitter.com/nxthompson/status/909101576463241217]
[2017-09-16 00:52:11+00:00; claudferraz; Orgulho das minhas alunas e alunos com trabalhos aceitos no encontro da Soc Brasileira de Econometria. Parabéns ! https://t.co/yWdTZbYkV1; 0; 0; 5; 0; https://twitter.com/claudferraz/status/908856001448865792; None; None]
[2017-09-16 00:34:15+00:00; claudferraz; Trabalho da Laura Schiavon, agora professora da UFJF https://t.co/EAIUkgdq0k; 0; 1; 5; 0; https://twitter.com/claudferraz/status/908851491687079937; None; https://twitter.com/lmonasterio/status/908848708128821250]
[2017-09-15 16:06:45+00:00; claudferraz; How not to build a state: Evidence from Colombia https://t.co/3APNNDYqRf; 0; 19; 17; 3; https://twitter.com/claudferraz/status/908723774069051392; None; None]
[2017-09-15 12:44:10+00:00; claudferraz; Happy to be at NYU @nyuniversity today to talk about Money and Politics in Brazil's elections https://t.co/qTGeDkvgv6; 0; 0; 2; 0; https://twitter.com/claudferraz/status/908672790869549056; None; None]
[2017-09-15 12:39:33+00:00; claudferraz; Uma das melhores inovações jornalísticas no Brasil. Análise séria de dados e informações https://t.co/ZWaiOAo4uz; 0; 1; 2; 0; https://twitter.com/claudferraz/status/908671627713552384; None; https://twitter.com/JotaInfo/status/908389833206370304]
[2017-09-15 11:49:19+00:00; claudferraz; Mystery of Russian Fake on Facebook Solved, by a Brazilian https://t.co/5Rt4ixCvVC; 0; 1; 0; 0; https://twitter.com/claudferraz/status/908658987859677185; None; None]
[2017-09-13 23:04:46+00:00; claudferraz; No Brasil dos machos procuradores e juízes são doutores, mas procuradora é "querida" https://t.co/5RZWIvMPGm via @exame; 2; 14; 17; 0; https://twitter.com/claudferraz/status/908104196569931776; None; None]
[2017-09-13 19:21:20+00:00; claudferraz; How Civilization Started https://t.co/HsfkGB4iiP; 0; 3; 6; 0; https://twitter.com/claudferraz/status/908047966879064069; None; None]
[2017-09-12 11:45:55+00:00; claudferraz; A New Way to Learn Economics https://t.co/nT5wNCmLoZ; 0; 2; 9; 0; https://twitter.com/claudferraz/status/907570968197042176; None; None]
[2017-09-12 11:42:04+00:00; claudferraz; Corruption political networks, graphs by the Brazilian Federal Police https://t.co/rUO7bf1EKf; 0; 1; 3; 0; https://twitter.com/claudferraz/status/907569997995802625; None; https://twitter.com/JotaInfo/status/907416219191595010]
[2017-09-11 14:13:44+00:00; claudferraz; https://t.co/VhGMCezXvt; 0; 0; 1; 0; https://twitter.com/claudferraz/status/907245781249347585; None; None]
[2017-09-10 00:39:59+00:00; claudferraz; Quem tiver interesse na discussão sobre o setor privado provendo educação deve olhar os resultados preliminares deste experimento https://t.co/4WjAhznwRv; 0; 4; 14; 0; https://twitter.com/claudferraz/status/906678606155444224; None; https://twitter.com/JustinSandefur/status/905789159822020610]
[2017-09-10 00:20:06+00:00; claudferraz; Boa entrevista do PB. Só discordo totalmente desta frase. Evidência sobre efetividade de charter schools é ambígua https://t.co/gTSPcQ0Lag; 0; 3; 9; 1; https://twitter.com/claudferraz/status/906673600152961024; None; None]
[2017-09-09 11:05:03+00:00; claudferraz; The New Yorker Cover That’s Being Replicated by Women Surgeons Across the World https://t.co/219rgUEH3g; 0; 3; 3; 0; https://twitter.com/claudferraz/status/906473520875687936; None; None]
[2017-09-08 14:34:44+00:00; claudferraz; Lula's ex-minister and right hand decided to talk and might be the final proof that he was in the center of a voluptuous graft scheme https://t.co/yWd6yaPbo4; 0; 0; 4; 0; https://twitter.com/claudferraz/status/906163901808738304; None; https://twitter.com/Poder360/status/906154621089013765]
[2017-09-08 11:27:26+00:00; claudferraz; A new paradigm for the introductory course in economics by @coreeconteam https://t.co/sznwqH7way; 0; 9; 18; 0; https://twitter.com/claudferraz/status/906116765272461312; None; None]
[2017-09-07 13:10:47+00:00; claudferraz; From Sex Object to Gritty Woman: The Evolution of Women in Stock Photos https://t.co/YJCsbgSzKy; 0; 0; 0; 0; https://twitter.com/claudferraz/status/905780386495647745; None; None]
[2017-09-07 12:14:00+00:00; claudferraz; Corporate social responsibility for real. Congratulations @JetBlue https://t.co/fbvWZmnWGK; 0; 0; 4; 0; https://twitter.com/claudferraz/status/905766098460651521; None; https://twitter.com/PML2323/status/905519950802116610]
[2017-09-06 21:48:17+00:00; claudferraz; Great work on long-run trends in Brazil's top incomes and inequality https://t.co/Hy1Xd6Yz0B; 0; 0; 8; 0; https://twitter.com/claudferraz/status/905548233933557761; None; None]
[2017-09-06 18:05:22+00:00; claudferraz; Great set of papers at the Berkeley Conference on Political Economy and Governance https://t.co/hzrIYFr6L3; 0; 2; 3; 0; https://twitter.com/claudferraz/status/905492135440506881; None; None]
[2017-09-06 17:19:03+00:00; claudferraz; Universidades devem cobrar ensino superior daquelas pessoas que podem pagar para subsidiar aquelas que não podem https://t.co/Ebm3xntOo3; 0; 0; 4; 0; https://twitter.com/claudferraz/status/905480478244909056; None; None]
[2017-09-06 15:24:24+00:00; claudferraz; “Como combater a corrupção nos municípios” pesquisador Cláudio Ferraz, PUC-Rio e @JPAL_Global @JPAL_LAC @CGUonline https://t.co/mlrhIt6Co3; 0; 4; 8; 0; https://twitter.com/claudferraz/status/905451626361708544; None; None]
[2017-09-06 14:31:44+00:00; claudferraz; Um país no precipício https://t.co/LquYE4P3z6; 0; 0; 0; 0; https://twitter.com/claudferraz/status/905438371283181568; None; None]
[2017-09-06 11:49:37+00:00; claudferraz; There is nothing like football https://t.co/jqL0bYW827; 0; 0; 0; 0; https://twitter.com/claudferraz/status/905397574617706497; None; https://twitter.com/_DrOsama/status/905136609640710144]
[2017-09-05 22:59:29+00:00; claudferraz; Parabéns a todos ! Grande avanço para o Brasil https://t.co/J9VuFtYAc0; 0; 0; 1; 0; https://twitter.com/claudferraz/status/905203761148293122; None; https://twitter.com/vncarrasco/status/905202649330581506]
[2017-09-05 22:03:01+00:00; claudferraz; 22 million in cash found in house of corrupt politician. Just another day in Brazil https://t.co/76D9cvWaic; 0; 1; 1; 0; https://twitter.com/claudferraz/status/905189551517421568; None; https://twitter.com/elpais_brasil/status/905184460592832512]
[2017-09-04 14:28:49+00:00; claudferraz; Scary reality https://t.co/8oGTwh3NZC; 0; 0; 0; 0; https://twitter.com/claudferraz/status/904712862278483968; None; https://twitter.com/FukuyamaFrancis/status/904712165533270016]
[2017-09-04 14:23:19+00:00; claudferraz; Great piece on problems and solutions for policing in US. Very applicable for Brazil h/t @Abt_Thomas https://t.co/1cdyj99H2R via @voxdotcom; 0; 0; 1; 0; https://twitter.com/claudferraz/status/904711475901734913; None; None]
[2017-09-04 12:52:25+00:00; claudferraz; Colombia Rebels Trade Guns for Ballots https://t.co/tvliyf3Qhh via @WSJ; 0; 1; 4; 0; https://twitter.com/claudferraz/status/904688599307833346; None; None]
[2017-09-04 09:51:58+00:00; claudferraz; R. Margo on the success of cliometrics and the integration of economic history into economics https://t.co/lI9R4odWIO; 0; 0; 6; 0; https://twitter.com/claudferraz/status/904643188689952769; None; None]
[2017-09-03 13:13:39+00:00; claudferraz; Happy to be part of invited speakers of #LaceaLames17 but we need more gender diversity for invited/plenary speakers @voxlacea https://t.co/k205xFVFBM; 1; 9; 51; 2; https://twitter.com/claudferraz/status/904331555845394433; None; https://twitter.com/voxlacea/status/903719171091025920]
[2017-09-01 21:06:56+00:00; claudferraz; @sensacionalista sensacional https://t.co/4ZW2ekXMmF; 0; 0; 0; 0; https://twitter.com/claudferraz/status/903725888038154240; None; https://twitter.com/sensacionalista/status/903617499274543105]
[2017-08-31 23:44:23+00:00; claudferraz; Happy to help w/ evaluation of EscolaSegura with government and police of MS @AgendaCAF @JPAL_LAC @JPAL_Global https://t.co/WxjSq6yiOc https://t.co/WcrDT93hP5; 1; 0; 3; 1; https://twitter.com/claudferraz/status/903403121807896578; None; None]
[2017-08-31 21:51:19+00:00; claudferraz; Discutiendo la implementación del programa EscolaSegura con PMMS @AgendaCAF @JPAL_LAC https://t.co/qg9t8KASoG; 0; 1; 5; 0; https://twitter.com/claudferraz/status/903374669046325249; None; https://twitter.com/eduardofagre/status/903367952480784384]
[2017-08-31 21:33:55+00:00; claudferraz; Great set of keynote speakers at #LaceaLames17 looking forward to it @voxlacea https://t.co/hbHy5RAlp0; 0; 2; 6; 0; https://twitter.com/claudferraz/status/903370289324679168; None; https://twitter.com/voxlacea/status/903366836250701830]
[2017-08-30 15:53:44+00:00; claudferraz; WTO rules that Brazil's industrial policy towards several sectors is illegal. They don't mention the ineffectiveness and corruption https://t.co/J2acScOBjl; 1; 7; 10; 0; https://twitter.com/claudferraz/status/902922289775292416; None; https://twitter.com/Estadao/status/902916834961313793]
[2017-08-30 10:03:05+00:00; claudferraz; Ótimo artigo da @ericafraga_ as consequências da desvalorização dos professores e da educação https://t.co/N1z5SZYKr3 via @folha_com; 0; 0; 2; 0; https://twitter.com/claudferraz/status/902834047243702274; None; None]
[2017-08-29 21:52:56+00:00; claudferraz; Odious profits https://t.co/MsQfMTrf7t; 0; 0; 0; 0; https://twitter.com/claudferraz/status/902650298073845760; None; https://twitter.com/Mediaite/status/902649086561669120]
[2017-08-29 19:46:48+00:00; claudferraz; Great piece-- Brazil and the crisis of the liberal world order https://t.co/9UFbPJjqgT via @FT; 0; 2; 7; 0; https://twitter.com/claudferraz/status/902618555581128705; None; None]
[2017-08-29 18:14:15+00:00; claudferraz; Suplantadas não, mas transformadas certamente. Já está acontecendo, o Brasil que está atrás https://t.co/8rqVWd00qx; 0; 3; 8; 0; https://twitter.com/claudferraz/status/902595267609993217; None; https://twitter.com/JotaInfo/status/902593069933105153]
[2017-08-29 10:56:04+00:00; claudferraz; Gastos com supersalários de 4.655 juízes em julho foi de R$ 229,6 milhões. Ótimo trabalho do @Poder360 https://t.co/yCAoutCvtk; 0; 0; 3; 1; https://twitter.com/claudferraz/status/902484994609774592; None; None]
[2017-08-28 23:14:38+00:00; claudferraz; Very interesting by @MarkKoyama The modern state, not ideas, brought about religious freedom – https://t.co/c6fvoxacud; 0; 6; 11; 2; https://twitter.com/claudferraz/status/902308473114955780; None; None]
[2017-08-28 13:43:29+00:00; claudferraz; Será um prazer participar hoje de debate sobre a reforma política com @JairoNicolau1 e @alessandromolon https://t.co/VJhRaIda2n; 1; 7; 11; 3; https://twitter.com/claudferraz/status/902164738603352064; None; None]
[2017-08-27 16:15:40+00:00; claudferraz; In defense of the dismal science https://t.co/n7U0bOohVx via @WSJ; 0; 4; 4; 0; https://twitter.com/claudferraz/status/901840648927670274; None; None]
[2017-08-26 12:58:59+00:00; claudferraz; When things don't go as planned https://t.co/4Nyz63QNTR; 0; 0; 1; 0; https://twitter.com/claudferraz/status/901428761018683393; None; https://twitter.com/brittlestar/status/900814145141997570]
[2017-08-25 15:52:34+00:00; claudferraz; Who are the new jihadis? | Olivier Roy | The long read https://t.co/9b0iaIUlf5; 0; 0; 0; 0; https://twitter.com/claudferraz/status/901110059341680640; None; None]
[2017-08-25 12:45:26+00:00; claudferraz; Ou talvez as piores pessoas entram na política por causa do modelo político atual https://t.co/ld8PKEHOzQ; 1; 4; 7; 0; https://twitter.com/claudferraz/status/901062963448209412; None; https://twitter.com/OGloboPolitica/status/901061665529245700]
[2017-08-25 12:24:15+00:00; claudferraz; Ótimo artigo da P. Cruz, O. Nogueira e G. Correa- A centralidade política da educação https://t.co/eoc41MlBRF; 0; 1; 2; 0; https://twitter.com/claudferraz/status/901057632458461185; None; None]
[2017-08-24 17:30:41+00:00; claudferraz; Veja o papel das auditorias na redução de corrupção nos municípios no meu trabalho com E. Avis e F. Finan https://t.co/gHgkUMxgxO https://t.co/gXmIAxrfMD; 0; 2; 4; 0; https://twitter.com/claudferraz/status/900772361171075073; None; https://twitter.com/CGUonline/status/900765987221512195]
[2017-08-24 16:53:51+00:00; claudferraz; How Redlining’s Racist Effects Lasted for Decades https://t.co/dJeYNtro71; 0; 0; 0; 0; https://twitter.com/claudferraz/status/900763093541761028; None; None]
[2017-08-24 13:17:12+00:00; claudferraz; Cisterns also reduce clientelism and political dependence for water as shown by Bobonis et al https://t.co/nFKv93QlAo https://t.co/JMMxJPJ96l; 0; 1; 3; 0; https://twitter.com/claudferraz/status/900708570047631361; None; https://twitter.com/BrazilGovNews/status/900704256918814721]
[2017-08-24 12:44:56+00:00; claudferraz; UPPs não estão funcionando. Mas a solução não pode ser estado se retirar e deixar o controle para crime organizado https://t.co/5N3LrlRW0X; 0; 0; 0; 0; https://twitter.com/claudferraz/status/900700453238951936; None; None]
[2017-08-24 12:39:25+00:00; claudferraz; Ótima iniciativa https://t.co/PORv24e6xl; 0; 1; 2; 0; https://twitter.com/claudferraz/status/900699065104650240; None; https://twitter.com/trbrasil/status/900689783936221184]
[2017-08-24 01:11:55+00:00; claudferraz; Ex-comandante das UPPs afirma que mudanças acabam com programa: ‘Vão voltar para a força bruta’: https://t.co/QaV80GaAKx; 0; 3; 3; 0; https://twitter.com/claudferraz/status/900526046122049537; None; None]
[2017-08-23 17:03:18+00:00; claudferraz; Ótimo artigo do Marcio Garcia- Aprovar a TLP é fundamental https://t.co/0HcEDXGytT; 0; 0; 0; 0; https://twitter.com/claudferraz/status/900403084014301184; None; None]
[2017-08-23 14:19:06+00:00; claudferraz; Brasil é #1 no ranking da violência contra professores: entenda os dados e o que se sabe sobre o tema https://t.co/Dgs7FIJIso; 0; 1; 1; 0; https://twitter.com/claudferraz/status/900361762234441728; None; None]
[2017-08-23 12:51:38+00:00; claudferraz; Brazil is not for beginners https://t.co/3wwkNCI5VI; 3; 16; 53; 1; https://twitter.com/claudferraz/status/900339749008719872; None; https://twitter.com/domphillips/status/900331988229513217]
