2020-12-09 23:32:33+00:00; Mathector; @caiodalfonso Olhei por cima e fiquei chateado demais...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1336816029859606528; None; None
2020-10-24 23:22:08+00:00; Mathector; Adensamento não é a desordem.  É a ordem natural das grandes cidades.  Liberar moradia nas regiões centrais não é obrigar ninguém morar no centro.  É dar a liberdade para pessoas morarem bem e barato onde quiserem.  São Paulo precisa de liberdade.  São Paulo precisa de Matheus!; 2; 8; 162; 1; https://twitter.com/Mathector/status/1320143570091855872; None; None
2020-10-24 22:58:22+00:00; Mathector; @darth1977 “com boas ideias”; 1; 0; 3; 0; https://twitter.com/Mathector/status/1320137588968218624; None; None
2020-10-24 22:31:50+00:00; Mathector; Sinto falta dos candidatos a prefeito falando sobre urbanismo.  O Plano Diretor entrará em pauta ano que vem e definirá nossa cidade pelas próximas décadas.  Só Arthur do Val colocou o assunto em pauta com boas ideias.  Maturidade e coragem que falta aos concorrentes...; 19; 43; 826; 10; https://twitter.com/Mathector/status/1320130908503105537; None; None
2020-10-24 19:39:12+00:00; Mathector; @Pedro_August より自由でより公正な都市のために戦う; 1; 0; 4; 0; https://twitter.com/Mathector/status/1320087467597438977; None; None
2020-10-24 19:36:11+00:00; Mathector; @ThiagoSussekind O Ciro Nogueira 😅😅😅; 1; 0; 3; 0; https://twitter.com/Mathector/status/1320086704586371074; None; None
2020-10-24 19:34:42+00:00; Mathector; @Fabio_Hirakawa Barcelona; 0; 0; 5; 0; https://twitter.com/Mathector/status/1320086333793120257; None; None
2020-10-24 19:13:58+00:00; Mathector; O que eu quero dizer com densidade / Como os concorrentes interpretam https://t.co/PllIF4FKLy; 11; 17; 340; 2; https://twitter.com/Mathector/status/1320081115391102978; None; None
2020-10-24 18:46:08+00:00; Mathector; @jprmat Todo político é meio cringe 😅😅😅; 0; 0; 7; 0; https://twitter.com/Mathector/status/1320074110601396224; None; None
2020-10-24 17:41:09+00:00; Mathector; Panfletando na Liberdade e me preparando para ser Hokage de São Paulo.  Akatsuki de Guilherme Boulos não terá vez! 💪🏻💪🏻💪🏻 https://t.co/J2JwrbwAtL; 8; 7; 154; 6; https://twitter.com/Mathector/status/1320057759178592256; None; None
2020-10-24 15:50:05+00:00; Mathector; @marcos_rvn Na mosca!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1320029805744709632; None; None
2020-10-24 15:30:44+00:00; Mathector; @maauricio Eu te amo 🧡🧡🧡; 0; 0; 2; 0; https://twitter.com/Mathector/status/1320024936057049089; None; None
2020-10-24 15:30:27+00:00; Mathector; @FabioOstermann Valeu meu irmão!   Você é uma inspiração para mim - conte comigo sempre.; 0; 0; 12; 0; https://twitter.com/Mathector/status/1320024866662326275; None; None
2020-10-24 15:27:39+00:00; Mathector; @fredcosentino Que mensagem maravilhosa @fredcosentino!  A admiração é recíproca e teria votado em ti se morasse no Rio Grande.; 1; 0; 6; 0; https://twitter.com/Mathector/status/1320024159800483845; None; None
2020-10-24 04:26:06+00:00; Mathector; @CaioAugstOR Um dos melhores momentos da história da TV!; 1; 0; 3; 0; https://twitter.com/Mathector/status/1319857678210994176; None; None
2020-10-24 04:01:38+00:00; Mathector; @___leomartins @GuilhermeBoulos 3 bilhões? NEM FUDENDO!; 1; 0; 2; 0; https://twitter.com/Mathector/status/1319851518531653632; None; None
2020-10-23 23:41:43+00:00; Mathector; @at_Lorenzon @araldialexandre O cara tem tudo na ponta da língua 😅😅😅; 2; 0; 2; 0; https://twitter.com/Mathector/status/1319786110126612489; None; None
2020-10-23 23:37:10+00:00; Mathector; @araldialexandre @at_Lorenzon arruma esse negócio aí!; 1; 0; 0; 0; https://twitter.com/Mathector/status/1319784964976672768; None; None
2020-10-23 21:39:43+00:00; Mathector; @Mc83Gabi @dannielduque To aqui para mudar este estigma: https://t.co/BVkmmZObsw; 1; 0; 6; 0; https://twitter.com/Mathector/status/1319755407150239750; None; https://twitter.com/Mathector/status/1319670111674957825
2020-10-23 17:41:48+00:00; Mathector; Twitter cortou a parte final, quer ver completo?   Me segue no Insta: https://t.co/JU6nKSbSNG; 1; 0; 21; 0; https://twitter.com/Mathector/status/1319695531510239232; None; None
2020-10-23 17:29:17+00:00; Mathector; @rcastr @rauljustelores Sou rápido no gatilho! https://t.co/BVkmmZObsw; 0; 0; 3; 0; https://twitter.com/Mathector/status/1319692382074556417; None; https://twitter.com/Mathector/status/1319670111674957825
2020-10-23 16:00:47+00:00; Mathector; Defender uma cidade mais livre e densa é defender o meio-ambiente!  As restrições a se construir jogam as pessoas para os mananciais da Zona Sul.  Com condôminos ilegais feitos pelo crime organizado.  Não tive medo de combater os NIMBY’s.  Não tenho medo de combater o tráfico. https://t.co/8wS4V1RDbB; 5; 16; 223; 7; https://twitter.com/Mathector/status/1319670111674957825; None; None
2020-10-23 12:14:28+00:00; Mathector; O pulmão de São Paulo não é o Jardim Europa.  É a Zona Sul de São Paulo!  E ela está sendo destruído pelo excesso de regras que fizeram SP espraiar com moradias ilegais.  Quem fatura? O crime organizado.  Quando eu falo em fim do Zoneamento, quero resolver este problema.; 3; 4; 126; 0; https://twitter.com/Mathector/status/1319613157061677058; None; None
2020-10-23 12:08:35+00:00; Mathector; Se você defende isso / Não reclame disso https://t.co/mYYGNbLa9z; 4; 20; 200; 1; https://twitter.com/Mathector/status/1319611675377618946; None; None
2020-10-23 12:01:10+00:00; Mathector; Excelente capa da Veja São Paulo!  Restrições a se construir aumentam a informalidade e espraiam a cidade.  Quem se beneficia?   O crime com condomínios ilegais que destroem nosso meio ambiente.  Isso precisa mudar e aqui tem coragem e preparo para isso!  https://t.co/15pDX6UKyH; 0; 9; 93; 0; https://twitter.com/Mathector/status/1319609809914781697; None; None
2020-10-23 01:46:14+00:00; Mathector; @_magalhaesvi Fake News https://t.co/G0yZlOlnUe; 1; 0; 4; 0; https://twitter.com/Mathector/status/1319455054798245888; None; None
2020-10-23 00:09:06+00:00; Mathector; @irineujunior Partido Novo não tem candidato a prefeito de São Paulo!; 1; 0; 8; 0; https://twitter.com/Mathector/status/1319430612994883585; None; None
2020-10-22 22:35:06+00:00; Mathector; DataFolha mostra que Boulos está se tornando um risco real e irá para o segundo turno!  É obrigação da direita democrática mostrar que suas propostas são irreais e mentirosas.  - Memes e zueiras  + Dados e racionalidade  Pelo menos é isso que farei até o dia 15 de novembro!; 15; 15; 251; 0; https://twitter.com/Mathector/status/1319406956617060352; None; None
2020-10-22 21:56:29+00:00; Mathector; @janainalimasp nos últimos 4 anos:   - Economizou R$5,5 milhões  - Aprovou o Marco Legal da Primeira Infância  - Presidiu a Comissão da Reforma da Previdência  - Impediu a aprovação de leis retrógradas  Tudo isso sozinha, imagina nos próximos anos com a companhia de uma bancada!; 5; 6; 92; 2; https://twitter.com/Mathector/status/1319397238154592256; None; None
2020-10-22 21:55:56+00:00; Mathector; @pinicius_ @janainalimasp Repostando; 0; 0; 1; 0; https://twitter.com/Mathector/status/1319397099495194634; None; None
2020-10-22 18:47:46+00:00; Mathector; @dgrtg @EduardoJorge Topa @EduardoJorge?; 1; 0; 1; 0; https://twitter.com/Mathector/status/1319349746390192128; None; None
2020-10-22 16:58:15+00:00; Mathector; A esquerda e a direta tiveram o mesmo projeto de cidade no século passado!   Restrições a se construir, cidades espraiadas e baseadas no carro.  O objetivo da minha geração e dessa candidatura é inverter a lógica.  Cidades mais livres, compactas e com alternativas ao carro.; 4; 3; 154; 2; https://twitter.com/Mathector/status/1319322186872651777; None; None
2020-10-22 13:26:23+00:00; Mathector; @BaleeiroLuis Valeu, apesar de ter poucas pessoas mais antagônicas a mim do que Manuela D’Ávila! 😅😅😅; 1; 0; 9; 0; https://twitter.com/Mathector/status/1319268866158030848; None; None
2020-10-22 13:10:00+00:00; Mathector; Não consigo pensar em um evento de campanha pior que uma carreata:  Gera trânsito, poluição e barulho!  Tudo o que não queremos para São Paulo e nossa diferença já começa na campanha.  Quer uma São Paulo melhor?   Então vem pedalar com a gente no domingo na nossa Bikeata. https://t.co/WNbXyaTLlx; 8; 9; 159; 4; https://twitter.com/Mathector/status/1319264743056674816; None; None
2020-10-22 11:15:29+00:00; Mathector; @caosplanejado @biancatavolari @iabsp @settew 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻; 0; 0; 0; 0; https://twitter.com/Mathector/status/1319235925919076357; None; None
2020-10-21 23:28:03+00:00; Mathector; Sabará foi expulso do Novo e fica claro que:   - Somos o Partido mais sério do Brasil  - Não há espaço para populistas que exaltam Bolsonaro e Maluf  - Preparo e transparência são fundamentais  Tenho orgulho do Novo e minha atuação será sempre de honrar seus valores!; 25; 41; 609; 9; https://twitter.com/Mathector/status/1319057893866508288; None; None
2020-10-21 23:14:17+00:00; Mathector; @TDisputa @arthurmoledoval Filipe não é mais candidato do @partidonovo30 mas me coloco a disposição pra representar o partido.; 1; 0; 3; 0; https://twitter.com/Mathector/status/1319054430738808832; None; None
2020-10-21 18:14:25+00:00; Mathector; @petermelon7 Valeu querido!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1318978966791852035; None; None
2020-10-21 18:14:12+00:00; Mathector; Quando um candidato se resume a atacar seu partido, fica claro que:   - É uma candidatura ilegítima  - Falta preparo para abordar os temas da cidade   - A sede por poder é maior que o respeito à instituição  Mas continue - o Novo é maior que você e estou aqui para mostrar isso!; 5; 12; 185; 0; https://twitter.com/Mathector/status/1318978912651780096; None; None
2020-10-21 16:44:37+00:00; Mathector; PS.: Vai ser assim nos próximos 4 anos; 0; 1; 54; 0; https://twitter.com/Mathector/status/1318956367349223426; None; None
2020-10-21 16:43:40+00:00; Mathector; @Daniel__Salles @noemi_nk @partidonovo30 @hoc111 @danieljosebr @janainalimasp Gostou? 😅😅😅; 0; 0; 1; 0; https://twitter.com/Mathector/status/1318956126155800578; None; None
2020-10-21 16:43:18+00:00; Mathector; Esta campanha está chegando a sua metade e este candidato:   - Não prometeu nada fora da competência de um vereador  - Não usou dinheiro público  - Não flertou com um líder populista para ganhar votos  - Apresentou 30 Ideias para SP  Quer alguém Novo de verdade?  Vote 30.456; 9; 29; 427; 3; https://twitter.com/Mathector/status/1318956036095725573; None; None
2020-10-21 16:38:08+00:00; Mathector; @Daniel__Salles @noemi_nk @partidonovo30 @hoc111 @danieljosebr @janainalimasp Valeu pelo apoio querido 💪🏻💪🏻💪🏻; 1; 0; 4; 0; https://twitter.com/Mathector/status/1318954735119060994; None; None
2020-10-21 12:52:52+00:00; Mathector; @Barangurter Mas eu to falando que é preciso mexer na legislação 😅😅😅; 1; 0; 0; 0; https://twitter.com/Mathector/status/1318898043484254208; None; None
2020-10-21 12:51:59+00:00; Mathector; @PauloGuto01 Sem dúvidas!; 0; 0; 0; 0; https://twitter.com/Mathector/status/1318897823404916736; None; None
2020-10-21 12:51:26+00:00; Mathector; @Barangurter É só alterar as regras, falo abaixo com mais detalhes...; 1; 0; 0; 0; https://twitter.com/Mathector/status/1318897686179885057; None; None
2020-10-20 20:27:39+00:00; Mathector; @glaucotonon Oi Glauco, foi uma metonímia, admiro seu trabalho e de muitos outros que tem a coragem e ousadia pra trabalhar em prol da região!; 2; 0; 3; 0; https://twitter.com/Mathector/status/1318650107705909249; None; None
2020-10-20 19:41:45+00:00; Mathector; @Ermacovitch Foi uma metonímia, vai?; 2; 0; 1; 0; https://twitter.com/Mathector/status/1318638554029957120; None; None
2020-10-20 19:40:03+00:00; Mathector; Não tenho roupa para uma coisa dessas 😅😅😅 https://t.co/vGuIZpDAZp; 1; 1; 53; 0; https://twitter.com/Mathector/status/1318638126269665287; None; https://twitter.com/anacarla_abrao/status/1318626511424049152
2020-10-20 19:39:48+00:00; Mathector; @anacarla_abrao @GuilhermeBoulos Valeu Ana, fiquei emocionado com esse RT! 😊😊😊; 0; 0; 11; 0; https://twitter.com/Mathector/status/1318638064139370497; None; None
2020-10-20 19:38:58+00:00; Mathector; @Ermacovitch Alguns prédios são impossíveis, outros financeiramente inviáveis.  Mas existem alguns empreendedores ousados como o Mauro Teixeira Pinto que tomou o risco pra fazer o Jacques Pillon Residence.  Infelizmente as regras tornam isso exceção...; 1; 0; 5; 0; https://twitter.com/Mathector/status/1318637855439261696; None; None
2020-10-20 16:41:59+00:00; Mathector; Teve uma carreira de sucesso, venceu um câncer e resolveu mudar o Brasil.  Este é @joaoamoedonovo!  O Novo não existiria sem ele e merece nosso respeito e admiração.  Porém alguns o criticam pelas suas qualidades - não pelos seus defeitos.  Falta gratidão - sobra populismo!; 68; 89; 1120; 17; https://twitter.com/Mathector/status/1318593317253369859; None; None
2020-10-20 13:09:10+00:00; Mathector; @iagosemh @janainalimasp Mano, é uma anedota - eu li como a Bolívia cresce apenas uma SpaceX por ano.  Não tem nada de errado nisso...; 3; 0; 0; 0; https://twitter.com/Mathector/status/1318539757429968896; None; None
2020-10-20 02:57:32+00:00; Mathector; @prof_lourenco Não poderia concordar mais com este comentário!  Mas vou além, o Martinelli é tão especial que caberia pobres e ricos ali....; 1; 0; 4; 0; https://twitter.com/Mathector/status/1318385834727514113; None; None
2020-10-20 01:58:13+00:00; Mathector; A essência da democracia liberal está na coexistência entre os diferentes e respeito às instituições.   Igrejas sendo queimadas, professores decapitados e reverência a sanguinários - deixa claro que não estamos longe da barbárie.  Se revoltar não deve ser uma questão ideológica!; 6; 22; 229; 1; https://twitter.com/Mathector/status/1318370908785070080; None; None
2020-10-20 01:18:03+00:00; Mathector; @vitorrnaves Valeu querido! 💪💪💪; 0; 0; 5; 0; https://twitter.com/Mathector/status/1318360802559205376; None; None
2020-10-19 23:57:42+00:00; Mathector; @Audiencia2 Mas aí você destrói o patrimônio histórico e um capital físico que já está pronto...; 1; 0; 1; 0; https://twitter.com/Mathector/status/1318340580368392192; None; None
2020-10-19 23:53:54+00:00; Mathector; Para resolver o problema - é preciso de uma agenda longa e complexa:  - Flexibilizar regras de acessibilidade, tombamento e prevenção de incêndios  - Reduzir burocracia ao acesso do TDC  - Privatizar para moradia social  - Permitir propaganda nas telas de proteção  E por aí vai..; 8; 3; 125; 0; https://twitter.com/Mathector/status/1318339622892720128; None; None
2020-10-19 23:49:55+00:00; Mathector; Um exemplo disso é o Cine Marrocos!   Cinema desapropriado por dívida de IPTU - se tornou uma ocupação e hoje desocupado segue sem uso.  Prefeitura não tem dinheiro e braço para requalificar - setor privado não tem interesse econômico. https://t.co/YBUYz65MPf; 5; 9; 146; 0; https://twitter.com/Mathector/status/1318338622131785730; None; None
2020-10-19 23:47:07+00:00; Mathector; Boulos mente quando diz que fazer moradia no centro desapropriando imóveis.  É impossível reformar prédios abandonados porque as regras de tombamento não dialogam com as de acessibilidade e prevenção de incêndio.  Deixando os projetos: caros, demorados e inviáveis.; 17; 41; 440; 8; https://twitter.com/Mathector/status/1318337916305813510; None; None
2020-10-19 19:03:24+00:00; Mathector; @gandralf @DeicideUH Perfeito!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1318266515037323267; None; None
2020-10-19 18:24:14+00:00; Mathector; Lógica da esquerda:  Menos regulação -&gt; Mais prédios -&gt; Mais lucros das construtoras -&gt; Imóveis mais caros  Lógica correta:  Menos regulação -&gt; Mais prédios -&gt; Choque de oferta -&gt; Mais Competição -&gt; Imóveis mais baratos  Que falta faz entender o básico de economia aos urbanistas!; 17; 44; 601; 4; https://twitter.com/Mathector/status/1318256660138364935; None; None
