2019-12-30 16:22:21+00:00; rafinhabastos; Desculpem meu silêncio. Estou sob a benção de vênus. https://t.co/Eq6Gc1AGNa; 3959; 153; 132; 22; https://twitter.com/rafinhabastos/status/1211683955252092929; None; None
2019-03-03 22:32:21+00:00; rafinhabastos; O cara me descreveu com uma clareza impressionante. 👏👏👏 https://t.co/44T91Cmr7n; 567; 45; 12; 3; https://twitter.com/rafinhabastos/status/1102335934358446080; None; https://twitter.com/Fiorindo15/status/1102302916034072577
2019-03-03 13:45:23+00:00; rafinhabastos; @jpocosta @marcogomes CQC Manolo. Era grande pra gente; 23; 3; 0; 0; https://twitter.com/rafinhabastos/status/1102203317579444224; None; None
2019-03-01 23:00:13+00:00; rafinhabastos; Mora em Rhode Island ou conhece alguém que mora aí? Faço o meu show  no final do mês em East Providence. Vai ser foda. Ingressos em https://t.co/T52JrwT3tF https://t.co/8mQKfN3Zvh; 76; 7; 3; 0; https://twitter.com/rafinhabastos/status/1101618168601075713; None; None
2019-03-01 19:28:09+00:00; rafinhabastos; Postei um vídeo hoje no youtube sobre o surubão da Globo. Fui assistir agora e senti vergonha de mim mesmo cagando regra e dando uma de moralistão. Apaguei. Foda-se. Na real é que suruba é show. Parabéns a todos os envolvidos. Favor enviar convite pro próximo evento.; 4024; 125; 151; 17; https://twitter.com/rafinhabastos/status/1101564800998420480; None; None
2019-03-01 19:15:09+00:00; rafinhabastos; Fuma não pô, singaro dá cãrse. Obrigado, @lucasinutilismo. https://t.co/BSwBUdi6Lb; 5828; 95; 1588; 227; https://twitter.com/rafinhabastos/status/1101561529911001088; None; None
2019-02-27 20:24:38+00:00; rafinhabastos; @Diego_bsi Se vc gosta de porra, problema é seu bro; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1100854240912654336; None; None
2019-02-27 20:23:58+00:00; rafinhabastos; @lmotabr Dei cotovelada em alguém? Agredi colega de profissão? Acho que não né.; 22; 0; 0; 0; https://twitter.com/rafinhabastos/status/1100854072943423489; None; None
2019-02-27 20:04:35+00:00; rafinhabastos; @gustastockler Caraio. Estudamos em escolas diferentes porque até hoje eu acorda feliz que não preciso voltar pra aula. Tenho 42 anos; 758; 21; 47; 2; https://twitter.com/rafinhabastos/status/1100849193961193472; None; None
2019-02-27 20:03:59+00:00; rafinhabastos; Atitude show do senhor @albertobial dando uma cotovelada num atleta. https://t.co/Ni93ZUYxiI; 204; 33; 14; 4; https://twitter.com/rafinhabastos/status/1100849045675757568; None; None
2019-02-26 00:16:00+00:00; rafinhabastos; @silviomjr10 @UFCBrasil @TMarretaMMA Ahhashhshehha; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1100187689809309697; None; None
2019-02-26 00:15:24+00:00; rafinhabastos; @UFCBrasil @TMarretaMMA Teleférico; 33; 2; 0; 0; https://twitter.com/rafinhabastos/status/1100187540689244161; None; None
2019-02-26 00:11:24+00:00; rafinhabastos; @Lima_Lucas Tinha global?; 309; 21; 2; 0; https://twitter.com/rafinhabastos/status/1100186531568873473; None; None
2019-02-24 08:46:22+00:00; rafinhabastos; Eu na balada: 1- Chegando animado. 2- Dançando de leve. 3- Destruindo na dança. 4- Solidão batendo. 5- Costas doendo. 6- Querendo ir embora. 7- Querendo muito ir embora. 8- Em casa comendo pão, sorvete, assistindo a Rede Vida e prometendo nunca mais voltar. Tempo total: 7 min.; 5049; 78; 599; 77; https://twitter.com/rafinhabastos/status/1099591352734502912; None; None
2019-02-23 09:51:13+00:00; rafinhabastos; @vgualberto 🙌🙌🙌; 20; 1; 0; 0; https://twitter.com/rafinhabastos/status/1099245285031563264; None; None
2019-02-23 09:49:15+00:00; rafinhabastos; @odiodobem Hahhehshwheh; 173; 16; 4; 1; https://twitter.com/rafinhabastos/status/1099244790657380353; None; None
2019-02-23 09:48:45+00:00; rafinhabastos; @taisilvas 🙌; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1099244663410647040; None; None
2019-02-22 01:05:29+00:00; rafinhabastos; O MAIS QUE 8 MINUTOS com o Boulos tá no ar. Aqui vai o trecho onde tiro a cueca do rabo e depois do saco. Íntegra em https://t.co/s6MacrdPlj https://t.co/WTQ6KO68Ej; 1221; 120; 49; 21; https://twitter.com/rafinhabastos/status/1098750590958526464; None; None
2019-02-20 23:58:13+00:00; rafinhabastos; @Pirulla25 Pirilampo... assiste aqui: https://t.co/jxqncH6aps; 139; 12; 2; 0; https://twitter.com/rafinhabastos/status/1098371273611038721; None; None
2019-02-20 21:09:10+00:00; rafinhabastos; @oadmficoulouco Antes da babaquice dos tempos atuais em que vc tem que escolher um lado... isso seria conhecido como “um cara de cabeça aberta”.; 6; 5; 0; 0; https://twitter.com/rafinhabastos/status/1098328734384279552; None; None
2019-02-20 08:12:42+00:00; rafinhabastos; Aparentemente #EuSouInimigodaGlobo também. E eu nem sabia. https://t.co/ylWYFVF3lX; 2039; 83; 109; 7; https://twitter.com/rafinhabastos/status/1098133329931464704; None; None
2019-02-13 23:16:17+00:00; rafinhabastos; Lembrando que só rolou isso pela força que meu parceiro @FabricioWerdum deu fazendo o link com o cara. Nunca vou esquecer desse jeito, bro. Foda.; 386; 11; 2; 0; https://twitter.com/rafinhabastos/status/1095824008107352066; None; None
2019-02-13 23:14:44+00:00; rafinhabastos; Ontem estive no podcast do @joerogan. Foi muito foda. Assiste ae: https://t.co/EsvsaUz5Az https://t.co/7YivXv6fja; 1026; 56; 42; 11; https://twitter.com/rafinhabastos/status/1095823616267018240; None; None
2019-02-13 20:08:48+00:00; rafinhabastos; Você sabia que Ilha de Barbados tem um podcast? Disponível no @SoundCloud e no @SpotifyBR , da aquele RT pra divulgar essa bela notícia!  https://t.co/HPsFEZQm3o https://t.co/ioEZObI88E; 149; 13; 13; 3; https://twitter.com/rafinhabastos/status/1095776825945530374; None; None
2019-02-13 02:25:35+00:00; rafinhabastos; Eu no @joerogan Experience. Inesquecível! https://t.co/EsvsaUz5Az; 337; 23; 10; 2; https://twitter.com/rafinhabastos/status/1095509260371292161; None; None
2019-02-12 18:13:35+00:00; rafinhabastos; @d_odonnell True; 3; 0; 0; 0; https://twitter.com/rafinhabastos/status/1095385444269797377; None; None
2019-02-12 10:15:50+00:00; rafinhabastos; @Ornyadams @TheLaughFactory Hehahehahe!!! Good to see you, brotha!; 23; 0; 0; 0; https://twitter.com/rafinhabastos/status/1095265211882192896; None; None
2019-02-11 19:32:51+00:00; rafinhabastos; Indo pro estúdio do @joerogan fazer o podcast dele. Isso é tão foda que tô achando que ele nem vai abrir a porta.; 887; 91; 14; 5; https://twitter.com/rafinhabastos/status/1095043003628978176; None; None
2019-02-10 20:41:13+00:00; rafinhabastos; Mais de 1 milhão de views em 3 dias. O 8 MINUTOS voltou! Só que agora MAIS QUE 8 MINUTOS. O primeiro papo foi com o @kimpkat. Íntegra em https://t.co/7prlL8ZGUM https://t.co/w0yhtjezZP; 1826; 121; 62; 10; https://twitter.com/rafinhabastos/status/1094697818369871873; None; None
2019-02-08 19:03:16+00:00; rafinhabastos; Olha que foda... segunda-feira 12h (18h no BR), eu vou estar no podcast mais foda do mundo... o do @joerogan. /// 🇺🇸 Next Monday at 12h (18h BT time) I will be in having a conversation with @joerogan on his great podcast. I am excited asf!; 340; 41; 7; 2; https://twitter.com/rafinhabastos/status/1093948392806535169; None; None
2019-02-08 02:15:45+00:00; rafinhabastos; @_FNARDINI Nunca serão. Jamais serão.; 55; 3; 0; 0; https://twitter.com/rafinhabastos/status/1093694846601031680; None; None
2019-02-08 02:15:08+00:00; rafinhabastos; @KatiaCr00035895 Obg Katia!; 11; 0; 0; 0; https://twitter.com/rafinhabastos/status/1093694691160121344; None; None
2019-02-07 20:44:50+00:00; rafinhabastos; O primeiro MAIS QUE 8 MINUTOS tá no ar. Assiste se! Acho que vc vai curtir. https://t.co/7prlL8ZGUM https://t.co/qD6dUjVxcX; 635; 128; 26; 13; https://twitter.com/rafinhabastos/status/1093611566161813504; None; None
2019-02-07 17:42:50+00:00; rafinhabastos; @NunesMilleny @Franstama Toma, tio!; 63; 3; 0; 0; https://twitter.com/rafinhabastos/status/1093565767042224128; None; None
2019-02-06 23:04:28+00:00; rafinhabastos; @BarbyMartins_RS Hahahheheh; 27; 2; 0; 0; https://twitter.com/rafinhabastos/status/1093284319693496321; None; None
2019-02-06 22:36:51+00:00; rafinhabastos; Obrigado, ministra Damares. 👏👏👏 https://t.co/zEJNGMtsrY; 4384; 226; 812; 141; https://twitter.com/rafinhabastos/status/1093277370717556737; None; None
2019-02-06 19:26:03+00:00; rafinhabastos; Mais um INFERNÁCULO no ar! https://t.co/dsefqPc4dc https://t.co/8eIcyup5lu; 60; 6; 1; 0; https://twitter.com/rafinhabastos/status/1093229352538361856; None; None
2019-02-03 21:48:05+00:00; rafinhabastos; O cara manda um whats, ela responde no insta. Ele continua no face e ela contesta no Twitter. O papo se estende no iMessage. Os 2 acabam no Orkut e percebem que morreram em 2002. Fim.; 1259; 56; 82; 7; https://twitter.com/rafinhabastos/status/1092177931974004736; None; None
2019-02-03 00:15:24+00:00; rafinhabastos; Não sou eu ali. Fake news. Sou Náutico. ⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️ https://t.co/bokZsHzIML; 1571; 153; 164; 38; https://twitter.com/rafinhabastos/status/1091852616508850178; None; https://twitter.com/BrennoBeretta/status/1091753734772871168
2019-02-01 12:29:22+00:00; rafinhabastos; @bicmuller 😂😂😂😂😂; 187; 3; 3; 1; https://twitter.com/rafinhabastos/status/1091312550682284032; None; None
2019-01-31 03:58:01+00:00; rafinhabastos; @clovisbotelho86 Nao tem problema. Os shows lotaram sem vc. Não fez falta não. Abs; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1090821478680006656; None; None
2019-01-31 03:56:44+00:00; rafinhabastos; @pqpnats 🙌🙌🙌; 19; 0; 0; 0; https://twitter.com/rafinhabastos/status/1090821154909184005; None; None
2019-01-27 22:40:23+00:00; rafinhabastos; Mal assumiu a presidência e já está pegando as mulé dos outro. https://t.co/d5zfCzWucO; 5111; 255; 682; 178; https://twitter.com/rafinhabastos/status/1089654380041781248; None; None
2019-01-24 13:15:51+00:00; rafinhabastos; @cauemoura @marcogomes @pecesiqueira Te amo. Se é tão importante pra você, eu quebro a rótula do joelho dele. Farei isso por amor.; 739; 19; 10; 10; https://twitter.com/rafinhabastos/status/1088425145310560256; None; None
2019-01-24 13:12:27+00:00; rafinhabastos; @cauemoura @marcogomes @pecesiqueira Caguei pro sujeito e pras próximas 26 gerações da família dele. Eu sou o primeiro a comprar as brigas dos meus amigos, mas essa aí é bater em cachorro morto. O moço é bobo.; 321; 6; 0; 0; https://twitter.com/rafinhabastos/status/1088424292365279238; None; None
2019-01-24 13:03:19+00:00; rafinhabastos; @marcogomes @pecesiqueira @cauemoura Marco, me desculpa, eu só tenho uma coisa pra te dizer: essa expressão do chapéu aí não existe. Nunca existiu.; 399; 18; 5; 0; https://twitter.com/rafinhabastos/status/1088421991873462273; None; None
2019-01-23 06:30:09+00:00; rafinhabastos; @assimdisseojoao Uahhwhhssj; 131; 8; 6; 1; https://twitter.com/rafinhabastos/status/1087960659982204929; None; None
2019-01-22 21:15:17+00:00; rafinhabastos; Fala galera, novidade lá no canal do YouTube, Infernáculo, vocês perguntam e eu respondo! Da uma moral lá... Deixa um comentário e um like! https://t.co/7zOdRass0k; 123; 21; 6; 0; https://twitter.com/rafinhabastos/status/1087821024052371463; None; None
2019-01-22 20:00:54+00:00; rafinhabastos; Oi @VEJA... vai tomar no teu cu. Abs.; 1536; 115; 65; 9; https://twitter.com/rafinhabastos/status/1087802305632788485; None; None
2019-01-22 14:07:10+00:00; rafinhabastos; O desenho que um cartunista fez de mim criou vida e saiu lutando contra a corrupção. https://t.co/Mglhcdkkpn; 757; 39; 72; 11; https://twitter.com/rafinhabastos/status/1087713284067938305; None; None
2019-01-19 09:53:21+00:00; rafinhabastos; Não sobrou 1 assento na primeira noite em Boston. Que loucura! Eu não imaginei que essa turnê (com show em inglês) seria tão foda. E tem mais 2 hoje. Vem! https://t.co/vgY5JK3wxl https://t.co/Bx8R4v5m6f; 1521; 85; 18; 6; https://twitter.com/rafinhabastos/status/1086562245461590017; None; None
2019-01-19 07:36:02+00:00; rafinhabastos; Mano... https://t.co/Di8BSfwMBE; 1242; 40; 186; 27; https://twitter.com/rafinhabastos/status/1086527690218319872; None; None
2019-01-19 07:31:21+00:00; rafinhabastos; @superklaus Valeu pela visita, meu velho! Avisa pra galera que amanhã tem mais. Abração; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1086526509068812288; None; None
2019-01-19 07:30:59+00:00; rafinhabastos; @Edinholivero Valeu pela visita! Avisa pra galera que amanhã tem mais. Valeu salvação; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1086526417389666304; None; None
2019-01-18 16:51:21+00:00; rafinhabastos; @poucaspalavr Valeu bro; 2; 0; 1; 0; https://twitter.com/rafinhabastos/status/1086305049574281217; None; None
2019-01-18 16:50:49+00:00; rafinhabastos; @DiegoCoste Hahhwhshhshheha; 48; 1; 0; 0; https://twitter.com/rafinhabastos/status/1086304916153516033; None; None
2019-01-18 16:50:02+00:00; rafinhabastos; @realDonaldTrump Let me introduce you to soccer.; 681; 22; 12; 2; https://twitter.com/rafinhabastos/status/1086304720761876481; None; None
2019-01-18 00:54:34+00:00; rafinhabastos; @trade_ricardo Pergunta pro Bira Belo. Ele sabe.; 141; 7; 1; 0; https://twitter.com/rafinhabastos/status/1086064268695474177; None; None
2019-01-17 22:24:54+00:00; rafinhabastos; 🤫 https://t.co/DLdehNuYSJ; 5678; 481; 326; 126; https://twitter.com/rafinhabastos/status/1086026604596379648; None; None
2019-01-16 22:28:37+00:00; rafinhabastos; @CorujaFocada Assiste o vídeo de novo e veja que ñ votei em nenhum dos 2; 89; 5; 0; 0; https://twitter.com/rafinhabastos/status/1085665151314026496; None; None
2019-01-16 22:27:49+00:00; rafinhabastos; @CorujaFocada Bro... meu nome não é PC e nem Cauê.; 220; 5; 0; 0; https://twitter.com/rafinhabastos/status/1085664950117457920; None; None
2019-01-16 22:25:56+00:00; rafinhabastos; @lucasinutilismo Tudo bem lôco; 174; 2; 0; 0; https://twitter.com/rafinhabastos/status/1085664478321131531; None; None
2019-01-16 20:48:56+00:00; rafinhabastos; @ElisaaDinis @Leet_sp Ve se ela vai. Eu deixo um ingresso; 125; 5; 0; 0; https://twitter.com/rafinhabastos/status/1085640065399828481; None; None
2019-01-16 20:38:06+00:00; rafinhabastos; Tem uma galera em Boston querendo boicotar o meu show porque discorda politicamente de mim. Aqui fica o meu recadinho do coração. https://t.co/pla7ffQ1H8; 10403; 606; 838; 166; https://twitter.com/rafinhabastos/status/1085637337592332288; None; None
2019-01-15 18:04:23+00:00; rafinhabastos; ...tentar vencer de maneira global na carreira que eu escolhi. Como liberal e capitalista q vc (apoiador do novo governo) é, deveria estar feliz por mim.; 1156; 78; 22; 2; https://twitter.com/rafinhabastos/status/1085236265656696832; None; None
2019-01-15 18:02:38+00:00; rafinhabastos; Ps1: Desculpe que postei e apaguei. Tinha aparecido tudo na ordem errada. Ps2: Não é pq tô nos EUA que ñ tenho direito de falar. Todo mundo tem direito de falar... retirar esse meu direito faz parte da agenda autoritária que você está engolindo. Sou capitalista e tô aqui pra..; 1105; 31; 23; 1; https://twitter.com/rafinhabastos/status/1085235827314249728; None; None
2019-01-15 17:57:17+00:00; rafinhabastos; Agora vou ali escrever umas piadas de pinto daora que é assim que eu pago as minhas contas.; 962; 29; 33; 5; https://twitter.com/rafinhabastos/status/1085234482477707265; None; None
2019-01-15 17:56:40+00:00; rafinhabastos; Não se deixe manipular por essa histeria reacionária. O ódio contra o PT (justificável) não pode cegar vc frente a um governo que tem como base em 2 instituições comprovadamente atrasadas no pensamento e na conduta: A igreja e o exército. Bjo e boa sorte pra nóis. (continua); 1789; 83; 244; 18; https://twitter.com/rafinhabastos/status/1085234324977389568; None; None
2019-01-15 17:55:49+00:00; rafinhabastos; ...do que a direita faz parecer. Esse novo governo se alimenta do fracasso de um esquerda mimizenta e corrupta, mas não se enganem... ele carrega todos os vícios da velha política (os primeiros escândalos de desvios e leilão de cargos já começaram a surgir). (continua); 1429; 20; 124; 1; https://twitter.com/rafinhabastos/status/1085234113186009089; None; None
2019-01-15 17:55:36+00:00; rafinhabastos; Vcs estão engolindo um monte de bostas pq, com razão, odeiam o PT. Essa guinada que o país tá tomando a direita só mostra o quão conservador o Brasil sempre foi. Vão ser 4 anos lutando contra o marxismo ideológico, um inimigo muito menos real... (continua); 2728; 157; 323; 47; https://twitter.com/rafinhabastos/status/1085234054851715072; None; None
2019-01-15 17:10:18+00:00; rafinhabastos; @TioDedezinho @pecesiqueira É a merda do marxismo ideológico que a direita insiste em lutar contra e que nunca foi tão real quanto ela pinta. É bode expiatório das idéias reaça que estão chegando com tudo... até pq a esquerda é mimizenta e também defende um monte de bosta. Fudeu... tá todo mundo engolindo.; 29; 2; 1; 0; https://twitter.com/rafinhabastos/status/1085222658063642625; None; None
2019-01-15 17:05:48+00:00; rafinhabastos; @Anitta Ok. Chegando em 15min.; 907; 18; 16; 2; https://twitter.com/rafinhabastos/status/1085221524318105600; None; None
2019-01-15 00:01:08+00:00; rafinhabastos; O filho da dona Iolanda é o headliner de um dos maiores clubes de comédia da gringa nesse finde. Cadê aqueles sites cheios de filhos da puta pra noticiar isso aí? #RancorÉshow https://t.co/ESwueYMgD9; 2074; 80; 77; 8; https://twitter.com/rafinhabastos/status/1084963656591396866; None; https://twitter.com/LaughBoston/status/1084849593450487808
2019-01-13 17:16:27+00:00; rafinhabastos; @dhf1349 @vitoridiota @pecesiqueira @cauemoura Oi? Retardado? Eu? https://t.co/WKgLT2xh0U; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1084499428646506496; None; None
2019-01-12 07:43:16+00:00; rafinhabastos; Gostei de um vídeo @YouTube https://t.co/AboVbakF4g " CANTE MAIS UMA VEZ ESTA BEM CHARLIE "|; 52; 6; 0; 0; https://twitter.com/rafinhabastos/status/1083992794002268160; None; None
2019-01-11 22:19:04+00:00; rafinhabastos; @tosquista Há arrecadou 1100 doletas em 3h; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1083850807659909120; None; None
2019-01-11 15:02:23+00:00; rafinhabastos; Não acho que o CQC errou ao dar voz pro Bolsonaro. Acho que errou ao dar voz pro Rafinha Bastos.; 3141; 126; 155; 15; https://twitter.com/rafinhabastos/status/1083740916123353088; None; None
2019-01-11 09:25:50+00:00; rafinhabastos; @claudiojr82 É bem possível isso mesmo, mas ñ é chupar bola... é algo que eu acredito. Não é pq discordo de 98% do q ele fala e pensa q vou entrar no espancamento.; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1083656219158609920; None; None
2019-01-09 20:44:09+00:00; rafinhabastos; Gostei de um vídeo @YouTube https://t.co/kBZin9LFr8 PODEMOS MELHORAR; 53; 4; 4; 2; https://twitter.com/rafinhabastos/status/1083102148416684032; None; None
2019-01-08 19:21:06+00:00; rafinhabastos; @AndreiaSn1 @talytaconfessor 🙌; 16; 1; 0; 0; https://twitter.com/rafinhabastos/status/1082718859851788288; None; None
2019-01-08 19:10:12+00:00; rafinhabastos; @Danilo_Baldusco Hahehahhhe! Foda; 171; 1; 0; 0; https://twitter.com/rafinhabastos/status/1082716115883573248; None; None
2019-01-08 19:03:58+00:00; rafinhabastos; Já sei como seria: vc faria uma matéria com uma denúncia grave. O governo (ou alguma marca) ameaçaria tirar verba do teu canal. No próximo programa vc ficaria quieto e dedicaria 45 min a Mulher Melancia ou ao aniversário do David Brasil. Mano... nem volta. https://t.co/uW3t4STMB9 https://t.co/rvINHupO77; 5385; 207; 445; 63; https://twitter.com/rafinhabastos/status/1082714548593864704; None; None
2019-01-08 18:55:31+00:00; rafinhabastos; @lelispatricia @pecesiqueira @BolsonaroSP Mano... essa novelinha ta show de seguir. Cada tweet novo é um sorriso na minha face. 🙌🙌🙌 Não parem... por favor.; 838; 21; 16; 2; https://twitter.com/rafinhabastos/status/1082712420022251520; None; None
2019-01-08 18:48:58+00:00; rafinhabastos; @AndreiaSn1 @talytaconfessor O q eu falei é que a perseguição do jornalista é bobinha. Só isso.; 89; 3; 0; 0; https://twitter.com/rafinhabastos/status/1082710771056881665; None; None
2019-01-08 18:47:13+00:00; rafinhabastos; Eu só preciso de amor. https://t.co/X7vlwnMwm0; 221; 11; 19; 2; https://twitter.com/rafinhabastos/status/1082710331795791872; None; https://twitter.com/ffanyfalou/status/1082663568468787204
2019-01-08 18:43:45+00:00; rafinhabastos; @Renatafrizone 😉; 5; 0; 0; 0; https://twitter.com/rafinhabastos/status/1082709459338637312; None; None
2019-01-08 09:34:15+00:00; rafinhabastos; @GDimenstein @DaniloGentili Gilberto... vc perdeu um processo pra ele que teve uma das sentenças mais lindas que eu já li na vida (ótimo saber que existe gente no judiciário que pensa assim). Talvez seja legal vc relembrar e largar mão de ser rancoroso. Esquece... segue a vida. Não olha pra trás. Perdeu. https://t.co/FOMh5gthfS; 2429; 91; 82; 13; https://twitter.com/rafinhabastos/status/1082571171218911233; None; None
2019-01-08 02:10:37+00:00; rafinhabastos; Ae!!! Obrigado a galerinha que torce pelo narigudo aqui. https://t.co/hZ1QlOGSv6 https://t.co/IKkoKXEvcv; 1120; 65; 21; 7; https://twitter.com/rafinhabastos/status/1082459529533521920; None; None
2019-01-08 02:05:58+00:00; rafinhabastos; @carlaoeng1984 Ok. https://t.co/jHB0Smcbfk; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1082458360262189056; None; None
2019-01-08 02:02:28+00:00; rafinhabastos; Oi, sou modelo. https://t.co/HiAf79WLEO; 2123; 33; 295; 26; https://twitter.com/rafinhabastos/status/1082457478296563712; None; None
2019-01-07 14:10:49+00:00; rafinhabastos; @MichelS76220552 Vc é jovenzinho. Vai estudar, amiguinho.; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1082278386184028160; None; None
2019-01-07 06:19:54+00:00; rafinhabastos; @eugostodequiabo É da miha produtora. Relax.; 58; 2; 0; 0; https://twitter.com/rafinhabastos/status/1082159876476887040; None; None
2019-01-06 17:10:13+00:00; rafinhabastos; Acordei com o Alexandre Pires tretando com o Gustavo Lima. Tentei dormir de novo pra esquecer q eu registrei essa informação no meu cérebro, mas era tarde demais.; 1340; 46; 56; 4; https://twitter.com/rafinhabastos/status/1081961143080443904; None; None
2019-01-05 13:34:15+00:00; rafinhabastos; Let’s do it! https://t.co/P5U741Kvcn; 133; 8; 4; 1; https://twitter.com/rafinhabastos/status/1081544408351174656; None; https://twitter.com/torreshenrique/status/1081290865316974592
2019-01-04 18:29:38+00:00; rafinhabastos; @tosquista @fvguima Lingua presa em gif é lingua presa pra caralho.; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1081256353727840256; None; None
2019-01-04 18:23:00+00:00; rafinhabastos; @adrianogallvao C ta ligado q é em ingles né?; 1; 2; 0; 0; https://twitter.com/rafinhabastos/status/1081254685418246144; None; None
2019-01-04 18:19:59+00:00; rafinhabastos; @adrianogallvao Vamo ae!!!; 20; 4; 0; 0; https://twitter.com/rafinhabastos/status/1081253925334859776; None; None
2019-01-04 18:19:12+00:00; rafinhabastos; @anagabrielabrod 😉; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1081253729137963008; None; None
2019-01-04 09:30:13+00:00; rafinhabastos; @let_dex @Zanfa Nao, mas achei válido o registro.; 4; 0; 1; 0; https://twitter.com/rafinhabastos/status/1081120607767474176; None; None
2019-01-04 08:22:15+00:00; rafinhabastos; @Zanfa Ok, campeão. https://t.co/jsUSa527PK; 12; 11; 1; 1; https://twitter.com/rafinhabastos/status/1081103500711387137; None; None
2019-01-03 19:39:51+00:00; rafinhabastos; #tbt 10/2011 O dia que fui coroado rei. #orgulho 🤴🏻 👑 https://t.co/FGVUPGqjkY; 875; 58; 22; 3; https://twitter.com/rafinhabastos/status/1080911638369206272; None; None
2019-01-01 18:43:40+00:00; rafinhabastos; @Nell8163Correa Ok, tia.; 1; 1; 1; 1; https://twitter.com/rafinhabastos/status/1080172723546972160; None; None
2019-01-01 18:36:22+00:00; rafinhabastos; @leonam4K @Helio_mothci Eu tb; 2; 1; 1; 0; https://twitter.com/rafinhabastos/status/1080170887343554560; None; None 
