2018-12-27 18:53:43+00:00; rafinhabastos; @OtakuAlgum Hahehhshhshs; 121; 2; 0; 0; https://twitter.com/rafinhabastos/status/1078363313400995841; None; None
2018-09-23 08:31:40+00:00; rafinhabastos; Felicidade por fio... apropriado. https://t.co/977k2mbWN8; 229; 16; 3; 0; https://twitter.com/rafinhabastos/status/1043779920441225217; None; https://twitter.com/danieldbs_89/status/1043699243096190977
2018-09-23 08:31:04+00:00; rafinhabastos; @rmadeira_9 @NetflixBrasil 🌵; 2; 0; 1; 0; https://twitter.com/rafinhabastos/status/1043779770633179136; None; None
2018-09-23 08:30:47+00:00; rafinhabastos; @FernandoDi39 Aeee; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043779701158764549; None; None
2018-09-23 08:30:33+00:00; rafinhabastos; @Fran_co0 Vale mais no jatinho; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043779639653498880; None; None
2018-09-23 08:30:20+00:00; rafinhabastos; @willianlourenco Belo sabadão; 3; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043779585144315905; None; None
2018-09-23 08:29:43+00:00; rafinhabastos; @LLENN0 Vc vai curtir; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043779430710005760; None; None
2018-09-23 08:29:34+00:00; rafinhabastos; @Fellipgustavo VLeu Guto; 3; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043779391510048768; None; None
2018-09-23 08:29:26+00:00; rafinhabastos; @alexcalves Aeeee! Valeu bro! Assiste mais. Decora ai; 5; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043779357972430848; None; None
2018-09-23 08:29:02+00:00; rafinhabastos; @soloncototi Valeu brooooo; 3; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043779257405562881; None; None
2018-09-23 08:28:55+00:00; rafinhabastos; @NotLifas Boaaaa; 6; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043779231665123328; None; None
2018-09-23 08:28:14+00:00; rafinhabastos; @izastica Aeeee; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043779057660321792; None; None
2018-09-23 08:27:55+00:00; rafinhabastos; @Nomdt Apropriado; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043778976131428353; None; None
2018-09-23 08:27:24+00:00; rafinhabastos; @Alessandrouw @NetflixBrasil 🙌🙌🙌🙌; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043778846917459968; None; None
2018-09-23 08:26:54+00:00; rafinhabastos; @DaniloSilvino2 https://t.co/8ocQZWzMEC; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043778723042930689; None; None
2018-09-22 14:18:03+00:00; rafinhabastos; @GuimmoAlonso Uhehahaahshs; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043504703110369282; None; None
2018-09-22 14:17:32+00:00; rafinhabastos; @marcelo23779 @littleprii Deixa rodando q ta lindo; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043504575574085632; None; None
2018-09-22 14:17:02+00:00; rafinhabastos; @dssuzuki Valeu brooooo; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043504448574763008; None; None
2018-09-22 14:16:35+00:00; rafinhabastos; @roquecaio Assiste pra caraio e espalha pros amigos ae!; 11; 2; 0; 0; https://twitter.com/rafinhabastos/status/1043504334691082240; None; None
2018-09-22 14:16:19+00:00; rafinhabastos; @primveiga É melhor; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043504267888402432; None; None
2018-09-22 14:15:05+00:00; rafinhabastos; @SandroDelter Aeeee; 8; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043503958348771332; None; None
2018-09-22 14:14:18+00:00; rafinhabastos; @deadzao Assiste pra caraio e espalha pros amigos ae!; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043503761904361472; None; None
2018-09-22 14:13:55+00:00; rafinhabastos; @alangrespan Boaaaaa; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043503663128424449; None; None
2018-09-22 12:41:30+00:00; rafinhabastos; @NFL_Cantadas @LeScoralick @NetflixBrasil Valeu pessoal!!!!; 7; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043480404873936896; None; None
2018-09-22 12:41:04+00:00; rafinhabastos; @robertaromano Obaaaaa; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043480298514735105; None; None
2018-09-22 12:40:16+00:00; rafinhabastos; @bacioli VLeu brooo!!!!; 10; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043480094432485377; None; None
2018-09-22 12:34:41+00:00; rafinhabastos; @kelduarte92 😉🙌; 23; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043478692654145536; None; None
2018-09-22 12:34:17+00:00; rafinhabastos; @LeScoralick @NetflixBrasil Aeeee; 8; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043478589507817472; None; None
2018-09-22 12:34:07+00:00; rafinhabastos; @andre_costa_s @NetflixBrasil Vveluuuu; 9; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043478550052065281; None; None
2018-09-22 12:33:21+00:00; rafinhabastos; @alineee_m @pjol_ @DaniloGentili 😉; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043478356686188551; None; None
2018-09-22 12:33:03+00:00; rafinhabastos; @brunadelbonee ObaaaA!!!!!!; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043478280085667846; None; None
2018-09-22 12:31:58+00:00; rafinhabastos; @psicologoarthur @NetflixBrasil Uhehhshhs; 6; 0; 0; 1; https://twitter.com/rafinhabastos/status/1043478006818312192; None; None
2018-09-22 12:31:24+00:00; rafinhabastos; @KooriBeloved Uhehahahhshs; 6; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043477863801020416; None; None
2018-09-22 12:30:53+00:00; rafinhabastos; @renatochagasrj Aeeeee; 4; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043477735652384768; None; None
2018-09-22 12:30:34+00:00; rafinhabastos; @ArrobaTuga @NetflixPT To chegando em portugal!; 60; 4; 1; 0; https://twitter.com/rafinhabastos/status/1043477656845586432; None; None
2018-09-22 12:30:11+00:00; rafinhabastos; @lokao742 Valeu velho! Tem que assistir mais vezes. Deixa rodando em casa e foda-se.; 33; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043477557717491717; None; None
2018-09-22 12:29:16+00:00; rafinhabastos; @littleprii Tem que assistir mais!!!!!! Deixa rodando. 🙌🙌🙌; 29; 4; 0; 0; https://twitter.com/rafinhabastos/status/1043477326498095104; None; None
2018-09-22 12:28:37+00:00; rafinhabastos; @Tres_Dani Que legal!!! Funciona com legenda tb?!?; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043477166300774404; None; None
2018-09-22 01:35:17+00:00; rafinhabastos; Hoje no The Noite... https://t.co/WbTcfJHdp1; 8377; 318; 223; 115; https://twitter.com/rafinhabastos/status/1043312747478482944; None; None
2018-09-22 01:08:01+00:00; rafinhabastos; No ar, na Netflix. Assiste agora pq tem sempre o risco da justiça tirar a bagaça do ar. #ProcessinhoMaroto https://t.co/Gk03bCtGc4; 1460; 92; 82; 31; https://twitter.com/rafinhabastos/status/1043305885379043328; None; None
2018-09-21 19:22:10+00:00; rafinhabastos; Meu sonho. #PraQuemViuOshow https://t.co/BJHvvoIZyF; 228; 21; 14; 3; https://twitter.com/rafinhabastos/status/1043218847963250689; None; None
2018-09-21 19:19:06+00:00; rafinhabastos; @gustavormiranda @NetflixBrasil Uhahehshhsh; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043218079097016321; None; None
2018-09-21 19:18:51+00:00; rafinhabastos; @priprifaraujo Obaaaaaa; 4; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043218014529875968; None; None
2018-09-21 12:55:41+00:00; rafinhabastos; Exagero. Liga na TV Câmara. https://t.co/IwjsEKXXmS; 344; 10; 15; 0; https://twitter.com/rafinhabastos/status/1043121588261068805; None; https://twitter.com/giganterichard/status/1043118075955105793
2018-09-21 12:44:05+00:00; rafinhabastos; A preocupação da minha mãe com a estréia do meu show na Netflix. Agora já tá no ar. Já era, mãe. 🤷🏻‍♂️ https://t.co/IiqLOVJPX0; 2424; 142; 152; 37; https://twitter.com/rafinhabastos/status/1043118667507134466; None; None
2018-09-21 10:04:03+00:00; rafinhabastos; @wandafreire 😉; 3; 0; 0; 0; https://twitter.com/rafinhabastos/status/1043078393703620609; None; None
2018-09-21 09:42:49+00:00; rafinhabastos; @ArtAme_ Tem sim. Só pesquisar; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1043073049598324736; None; None
2018-09-21 09:40:44+00:00; rafinhabastos; Tá no ar na Netflix!!! E que venham os processinhos!!! ❤️❤️❤️ https://t.co/hhZrWvFtWl; 2265; 76; 121; 36; https://twitter.com/rafinhabastos/status/1043072526803447808; None; None
2018-09-21 09:37:14+00:00; rafinhabastos; Os advogado pira. https://t.co/cDajqb1MhK; 573; 17; 18; 0; https://twitter.com/rafinhabastos/status/1043071644816887808; None; https://twitter.com/CeloMachado_/status/1043034940755955713
2018-09-21 03:14:58+00:00; rafinhabastos; @Curum1n Faça isso. Aimmmmm; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042975446416203776; None; None
2018-09-21 03:14:25+00:00; rafinhabastos; @MateusCaniceiro @pablitonfelix Mals ae; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042975307957821440; None; None
2018-09-21 03:14:17+00:00; rafinhabastos; @MateusCaniceiro 4hrs cara. Mala@ae; 2; 2; 0; 1; https://twitter.com/rafinhabastos/status/1042975272679731200; None; None
2018-09-21 03:14:01+00:00; rafinhabastos; @Bruna_Tav Mundo todo; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042975206204035073; None; None
2018-09-21 03:13:47+00:00; rafinhabastos; @daniloaugusto07 Valeu broooo. Espalha aeee; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042975148347940865; None; None
2018-09-21 03:13:27+00:00; rafinhabastos; @Spiderike Nao vai ficar; 5; 3; 0; 0; https://twitter.com/rafinhabastos/status/1042975064726102017; None; None
2018-09-21 03:13:12+00:00; rafinhabastos; @lustforliv_ Deveras gringo; 3; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042975001509617664; None; None
2018-09-21 03:12:33+00:00; rafinhabastos; @Spiderike Malsito mesoooo; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042974836098846720; None; None
2018-09-21 03:12:20+00:00; rafinhabastos; @alanfaustop Sexta; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042974782243753984; None; None
2018-09-21 03:12:10+00:00; rafinhabastos; @sofsoff 🤷🏻‍♂️; 4; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042974741156380673; None; None
2018-09-21 03:11:28+00:00; rafinhabastos; @larissnobrega Era isso mesmoooo; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042974565029355520; None; None
2018-09-21 03:11:18+00:00; rafinhabastos; @LUILZL Boaaaa; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042974522851250177; None; None
2018-09-21 03:10:38+00:00; rafinhabastos; @gabumachado Muito; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042974354752069632; None; None
2018-09-21 03:10:30+00:00; rafinhabastos; @squallmacthorio Hahahshsh; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042974321914851328; None; None
2018-09-21 03:10:20+00:00; rafinhabastos; @PauloCecchi Naooooo; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042974281158864897; None; None
2018-09-21 03:10:07+00:00; rafinhabastos; @karinadaniel38 Concordo mto; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042974223935844352; None; None
2018-09-21 03:09:57+00:00; rafinhabastos; @LucasMolejim 😂😂😂😂; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042974181623824384; None; None
2018-09-21 03:09:43+00:00; rafinhabastos; @bemyguest__ Obaaaa; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042974124031664128; None; None
2018-09-21 03:09:32+00:00; rafinhabastos; @PortalRafinha Sexta; 8; 0; 1; 0; https://twitter.com/rafinhabastos/status/1042974079186288640; None; None
2018-09-21 03:09:18+00:00; rafinhabastos; @lannawaleria @CarlaGasparDeO2 @DaniloGentili Sexta. 😉; 2; 3; 0; 0; https://twitter.com/rafinhabastos/status/1042974021359480832; None; None
2018-09-21 03:07:25+00:00; rafinhabastos; @daniloaugusto07 Tem o trailer; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042973546014760961; None; None
2018-09-21 03:07:05+00:00; rafinhabastos; @rodrigoglaser_ Boa; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042973463202414592; None; None
2018-09-21 03:06:56+00:00; rafinhabastos; @naomechama Cheganu; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042973423922601984; None; None
2018-09-21 03:06:29+00:00; rafinhabastos; Hey! Vi que tem muita gente esperando para assistir o meu show na Netflix agora. Pessoal, vai estar disponível a meia-noite de Los Angeles, ou seja, 4h00 da manhã aqui. Sorry. 🤷🏻‍♂️; 614; 47; 10; 3; https://twitter.com/rafinhabastos/status/1042973310194208769; None; None
2018-09-21 03:05:33+00:00; rafinhabastos; Vicky???? Daonde saiu isso?; 19; 6; 1; 0; https://twitter.com/rafinhabastos/status/1042973076248559616; None; None
2018-09-21 03:04:04+00:00; rafinhabastos; @Ceenci 4h; 6; 3; 0; 0; https://twitter.com/rafinhabastos/status/1042972702007611394; None; None
2018-09-21 03:03:52+00:00; rafinhabastos; @naomechama Sorry; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042972651831140353; None; None
2018-09-21 03:03:41+00:00; rafinhabastos; @PieterXd Simmm; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042972605505056768; None; None
2018-09-21 03:03:05+00:00; rafinhabastos; @INUVLOG Po... vale; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042972455684505601; None; None
2018-09-21 03:02:46+00:00; rafinhabastos; @FelipeVarga3 Po... e eu????; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042972376256921601; None; None
2018-09-21 03:02:39+00:00; rafinhabastos; @lannawaleria @CarlaGasparDeO2 Eu tb; 2; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042972347614081024; None; None
2018-09-21 03:02:31+00:00; rafinhabastos; @otavio_silva93 Tb espero; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042972312780324869; None; None
2018-09-21 03:02:23+00:00; rafinhabastos; @Buyuzeraa Boaaaa; 1; 0; 1; 1; https://twitter.com/rafinhabastos/status/1042972278093430785; None; None
2018-09-21 03:02:14+00:00; rafinhabastos; @LucasMoll Boaaa; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042972243050020865; None; None
2018-09-21 03:02:10+00:00; rafinhabastos; @tkzins Agora fica na pilha aí. Falta 4 hrs; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042972223189987328; None; None
2018-09-21 03:01:35+00:00; rafinhabastos; @rodrigoglaser_ Mano... assina por 30 dias. É de graça; 0; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042972077786128386; None; None
2018-09-21 03:01:18+00:00; rafinhabastos; @pessanha2001 Amanhã bro; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042972007527268353; None; None
2018-09-21 03:01:08+00:00; rafinhabastos; @Gigikisses Poxa. Sorry; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042971963310915584; None; None
2018-09-21 03:00:57+00:00; rafinhabastos; @CarlaGasparDeO2 @Joao_Reiss Inteiro; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/1042971920382275584; None; None
2018-09-20 15:31:12+00:00; rafinhabastos; Tô no @programapanico agora!; 355; 33; 7; 1; https://twitter.com/rafinhabastos/status/1042798337781587968; None; None
2018-09-20 15:18:38+00:00; rafinhabastos; Estréia amanhã (no mundo inteiro)! Tá pesado! Tá do demo! Mais uma das artes que a Netflix gringa fez pro meu solo que estréia amanhã. Ansiosaço pra vocês verem isso. https://t.co/qmpzyuEC1A; 582; 21; 34; 7; https://twitter.com/rafinhabastos/status/1042795174529851392; None; None
2018-09-20 13:20:06+00:00; rafinhabastos; @marigraciolli Parede mesmo.; 84; 2; 0; 0; https://twitter.com/rafinhabastos/status/1042765346132897792; None; None
2018-09-20 12:18:58+00:00; rafinhabastos; Tô me sentindo naquele bar jovem descolado em que o garçom fala: Não temos refrigerante... só suco. Maracujá, romã, acerola ou tomate? https://t.co/oJtRhEfuWs; 2250; 147; 392; 42; https://twitter.com/rafinhabastos/status/1042749960813522944; None; None
2018-09-19 20:05:48+00:00; rafinhabastos; Os cara acordaram cobrando da Anita um futuro melhor pro Brasil. Vocês tem iogurte no cérebro mêmo. Pelamordedeus.; 4597; 102; 695; 39; https://twitter.com/rafinhabastos/status/1042505056342474752; None; None
2018-09-19 15:49:29+00:00; rafinhabastos; Arte da Netflix EUA. Assistiram o show e criaram isso. Compreensível. Nessa sexta, ULTIMATO... na Netflix. Assiste rápido pq não deve durar muito no ar. https://t.co/HGS7psT8Tu; 569; 16; 31; 3; https://twitter.com/rafinhabastos/status/1042440548865527808; None; None
2018-09-19 13:31:52+00:00; rafinhabastos; Eu depois de acessar o facebook. https://t.co/QxFw7T8OUd; 3389; 57; 852; 70; https://twitter.com/rafinhabastos/status/1042405918451871746; None; None
2018-09-19 13:26:30+00:00; rafinhabastos; @Prixike @oerichribeiro @robertopc0 @lilliumsong @ricapancita Desculpa, mas quando a justiça te obriga a PAGAR por algo dito é sim um cerceamento. É uma forma de te calar sim. É como dizer que passar 2 anos na cadeia ñ é calar a boca do sujeito.; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/1042404566715772933; None; None
2018-09-19 02:11:29+00:00; rafinhabastos; POR TRÁS DO SHOW - ep 3. Meu especial de comédia entra na Netflix na sexta. Por eqto , assiste aqui a 3ª parte da série que mostra o processo de criação do show. https://t.co/debWPdK6Db; 94; 4; 1; 0; https://twitter.com/rafinhabastos/status/1042234695734513664; None; None
2018-09-18 16:00:40+00:00; rafinhabastos; Portugal, tô chegando!!!! Vem me assistir. Shows no Porto, Braga, Aveiro, Damaia e Lisboa entre 3 e 7 de outubro. Infos e vendas: https://t.co/yMWna8DrD1 https://t.co/RssT2tj6vN; 131; 8; 6; 0; https://twitter.com/rafinhabastos/status/1042080975851806720; None; None
2018-09-17 18:18:29+00:00; rafinhabastos; TÉ QUE EMFIM! NESSA SEXTA ENTRA NO AR! Tô ansiosaço. Quero muito que você assista. Ps: Esse videozim tá todo limpinho e bonitinho. A sujeira pesada, a Netflix guardou pro show mesmo. https://t.co/lVWl3pb2Fg; 691; 33; 41; 4; https://twitter.com/rafinhabastos/status/1041753269784256515; None; None
2018-09-17 15:44:24+00:00; rafinhabastos; Esta sexta na @NetflixBrasil. https://t.co/ntAJmdiPIh; 3174; 94; 308; 35; https://twitter.com/rafinhabastos/status/1041714496350433280; None; None
2018-09-15 17:42:06+00:00; rafinhabastos; Próximo jornalista que escrever “fulano escreve tal coisa e desagrada a Internet”, leva um coqueiro na raba. Valendo!; 809; 26; 43; 1; https://twitter.com/rafinhabastos/status/1041019340647268352; None; None
2018-09-13 23:31:19+00:00; rafinhabastos; @cauemoura Uhehehehe; 76; 1; 1; 0; https://twitter.com/rafinhabastos/status/1040382449505656833; None; None
2018-09-13 16:07:47+00:00; rafinhabastos; Los Angeles: Dia 25 agora... eu, @fabiorabin e @thejademovie no @TheLaughFactory em Hollywood. Vendas: https://t.co/ExBKeiHFg0 https://t.co/3TV8F6I8jN; 82; 7; 4; 1; https://twitter.com/rafinhabastos/status/1040270826908659712; None; None
2018-09-12 15:28:35+00:00; rafinhabastos; 9 dias pro lançamento. ULIMATO, dia 21/9 na NETFLIX. Não perde! https://t.co/OgjIhY2Kzg; 231; 17; 11; 1; https://twitter.com/rafinhabastos/status/1039898577156407296; None; None
