[2020-12-05 22:47:05+00:00; AnaPaulaVolei; @jeffs_araujo35 ❤️ Mestre demais.; 0; 0; 19; 0; https://twitter.com/AnaPaulaVolei/status/1335355040362479617; None; None] 
[2020-06-07 21:23:17+00:00; AnaPaulaVolei; @rastaflari @HermanoBatalla @caioblinder @Rconstantino “Black votes matter”. 🎯 E depois somem. Obrigada pelo carinho.❤️; 0; 1; 12; 0; https://twitter.com/AnaPaulaVolei/status/1269741746201587713; None; None] 
[2020-06-07 19:24:32+00:00; AnaPaulaVolei; @biancheti Um beijo, querido.; 0; 0; 21; 0; https://twitter.com/AnaPaulaVolei/status/1269711859550019584; None; None] 
[2020-06-07 19:24:16+00:00; AnaPaulaVolei; @VictorRosemberg @rbarrospinto Não adianta, Victor. Não querem e e não vão ajudar.; 3; 2; 18; 0; https://twitter.com/AnaPaulaVolei/status/1269711792499904512; None; None] 
[2020-06-07 19:04:47+00:00; AnaPaulaVolei; @Victordgs17 Tem em português. Acho que o nome é “Ganhar de Lavada”.; 1; 0; 8; 0; https://twitter.com/AnaPaulaVolei/status/1269706892328095744; None; None] 
[2020-06-07 19:03:14+00:00; AnaPaulaVolei; @CarloscorreaUsa Vamos combinar um café!; 1; 0; 19; 0; https://twitter.com/AnaPaulaVolei/status/1269706502786281472; None; None] 
[2020-06-07 19:02:54+00:00; AnaPaulaVolei; @RetySANTOS Não. O engraçado é que quando eu debato sobre esporte feminino e as políticas de transexuais que prejudicam as mulheres, eu também não tenho “lugar de fala”.🤷🏻‍♀️ Só um lado tem todo “lugar de fala”, só um lado pode falar.; 19; 14; 228; 0; https://twitter.com/AnaPaulaVolei/status/1269706418094923777; None; None] 
[2020-06-07 19:00:30+00:00; AnaPaulaVolei; @VictinChave O livro dele “Win Bigly” é espetacular.; 4; 0; 32; 0; https://twitter.com/AnaPaulaVolei/status/1269705814404526080; None; None] 
[2020-06-07 18:58:34+00:00; AnaPaulaVolei; “Não posso respeitar um protesto que tenha essas características  1.Nenhuma sugestão específica sobre o que mudar 2.Dados não são permitidos no debate 3.Opiniões divergentes (por mais respeitosas e bem-intencionadas não são permitidas) 4.Baixa consideração pela segurança pública” https://t.co/VOnf3kJuNv; 183; 1077; 7416; 23; https://twitter.com/AnaPaulaVolei/status/1269705326757941248; None; https://twitter.com/ScottAdamsSays/status/1269694313656537088] 
[2020-06-07 17:36:13+00:00; AnaPaulaVolei; @EdsonArantesCF @caioblinder @Rconstantino Concordo. Faz uma thread pra mim e me bloqueia? Block aqui só com ofensa.; 6; 3; 313; 0; https://twitter.com/AnaPaulaVolei/status/1269684602433531905; None; None] 
[2020-06-07 17:34:48+00:00; AnaPaulaVolei; @HermanoBatalla @caioblinder @Rconstantino Obrigada, querido. Quem se interessa pelo debate honesto e os reais problemas que assolam as comunidades negras aqui, sequestradas pelas falácias do partido democrata, que usa os negros apenas como arma política, entendeu, compartilhou e acrescentou ao debate.; 14; 65; 1086; 2; https://twitter.com/AnaPaulaVolei/status/1269684245632446464; None; None] 
[2020-06-07 17:31:31+00:00; AnaPaulaVolei; @fabianaperioli @caioblinder @Rconstantino ☺️ https://t.co/wEFpadeud4; 5; 5; 370; 1; https://twitter.com/AnaPaulaVolei/status/1269683418633080833; None; None] 
[2020-06-07 17:21:24+00:00; AnaPaulaVolei; 🤷🏻‍♀️ Ficou quente na cozinha?☺️ Ah, Caio @caioblinder, você chama a gente pra brincar e agora não quer descer pro play? @Rconstantino ☺️ https://t.co/VI8pBccYoq; 1289; 2673; 22068; 137; https://twitter.com/AnaPaulaVolei/status/1269680874603212800; None; None] 
[2020-06-07 17:01:09+00:00; AnaPaulaVolei; @eloiaragao @caioblinder @Rconstantino 🎯; 10; 21; 719; 1; https://twitter.com/AnaPaulaVolei/status/1269675779463344128; None; None] 
[2020-06-07 16:34:59+00:00; AnaPaulaVolei; @caioblinder Vê se o idiota matemático entende então os dados do Departamento de Justiça dos EUA que eu mencionei. Just try it.   https://t.co/JxkFVLVctC; 9; 21; 147; 1; https://twitter.com/AnaPaulaVolei/status/1269669191381995521; None; None] 
[2020-06-07 16:32:44+00:00; AnaPaulaVolei; @caioblinder @Rconstantino Hillary vence de lavada.❌ Trump sofrerá impeachment.❌ Conluio com a Rússia.❌ Guerra com a Coreia do Norte sai.❌ Guerra com a China amanhã.❌ Guerra com o Irã é inevitável.❌ Economia afundará com Trump.❌ 3ª Guerra Mundial.❌ Agora o impeachment sai parte 2.❌ Loading... https://t.co/Va8q66g5la; 59; 219; 1360; 12; https://twitter.com/AnaPaulaVolei/status/1269668628175044608; None; None] 
[2020-06-07 16:12:10+00:00; AnaPaulaVolei; @Rconstantino https://t.co/HLSSSlUERh https://t.co/7L63mvV7EM; 49; 287; 3244; 4; https://twitter.com/AnaPaulaVolei/status/1269663448897486848; None; https://twitter.com/AnaPaulaVolei/status/1269662478117400577] 
[2020-06-07 16:09:49+00:00; AnaPaulaVolei; @Rconstantino https://t.co/HLSSSlUERh https://t.co/7L63mvV7EM; 7; 34; 429; 0; https://twitter.com/AnaPaulaVolei/status/1269662858679160835; None; https://twitter.com/AnaPaulaVolei/status/1269662478117400577] 
[2020-06-07 16:08:18+00:00; AnaPaulaVolei; @caioblinder @Rconstantino Hillary vence de lavada.❌ Trump sofrerá impeachment.❌ Conluio com a Rússia.❌ Guerra com a Coreia do Norte sai.❌ Guerra com a China amanhã.❌ Guerra com o Irã é inevitável.❌ Economia afundará com Trump.❌ 3ª Guerra Mundial.❌ Agora o impeachment sai parte 2.❌ Loading... https://t.co/c0Le3bFepH; 310; 715; 4108; 43; https://twitter.com/AnaPaulaVolei/status/1269662478117400577; None; None] 
[2020-06-06 21:44:09+00:00; AnaPaulaVolei; @rodrigogurgel Uma honra ter seu carinho, mestre.❤️; 12; 30; 1205; 1; https://twitter.com/AnaPaulaVolei/status/1269384608925093888; None; None] 
[2020-06-06 21:41:36+00:00; AnaPaulaVolei; @ProfBunazar Obrigada, professor.❤️; 5; 3; 95; 0; https://twitter.com/AnaPaulaVolei/status/1269383967142080513; None; None] 
[2020-06-06 21:40:21+00:00; AnaPaulaVolei; @realpfigueiredo @Magalhaes_1985 @carloscezarcjr @LindjacksonPer2 ❤️; 3; 3; 119; 1; https://twitter.com/AnaPaulaVolei/status/1269383650761568256; None; None] 
[2020-06-06 21:37:57+00:00; AnaPaulaVolei; @BaldacciRoberto ❤️; 0; 1; 122; 0; https://twitter.com/AnaPaulaVolei/status/1269383049722003456; None; None] 
[2020-06-06 19:01:50+00:00; AnaPaulaVolei; @carloscezarcjr @LindjacksonPer2 Acho que ninguém mais por aqui tem. A gratidão existe apenas pelo passado.; 23; 55; 1211; 0; https://twitter.com/AnaPaulaVolei/status/1269343759801565185; None; None] 
[2020-06-06 18:51:24+00:00; AnaPaulaVolei; @pibraganca E continuarei. Pode ter certeza.; 5; 4; 291; 0; https://twitter.com/AnaPaulaVolei/status/1269341136159571968; None; None] 
[2020-06-06 18:51:01+00:00; AnaPaulaVolei; @torres_mayrom Eu percebi com as últimas 24 horas. Nunca tinha recebido essa chuva de amor e consideração na minha vida.❤️ Profundamente grata.; 29; 21; 591; 0; https://twitter.com/AnaPaulaVolei/status/1269341038100877313; None; None] 
[2020-06-06 18:47:48+00:00; AnaPaulaVolei; @FlavioVieira030 Streisand effect.❤️; 1; 0; 73; 0; https://twitter.com/AnaPaulaVolei/status/1269340227690098688; None; None] 
[2020-06-06 18:47:05+00:00; AnaPaulaVolei; @Oproprionando Todos serão processados. Vasto material já se encontra com os meus advogados.; 79; 45; 909; 7; https://twitter.com/AnaPaulaVolei/status/1269340049797083137; None; None] 
[2020-06-06 18:44:52+00:00; AnaPaulaVolei; Não tenho palavras para agradecer as milhares de mensagens de apoio e carinho diante do orquestrado ataque ao meu nome e minha índole. E é exatamente nessas horas que entendemos o termo “maioria silenciosa”, soldados que aparecem contra a injustiça e a covardia. Mto obrigada.❤️🌹; 3467; 5937; 61826; 286; https://twitter.com/AnaPaulaVolei/status/1269339489563930630; None; None] 
[2020-06-06 17:57:13+00:00; AnaPaulaVolei; @biraiorio Obrigada, mestre.; 1; 4; 166; 1; https://twitter.com/AnaPaulaVolei/status/1269327498874990593; None; None] 
[2020-06-06 17:55:13+00:00; AnaPaulaVolei; @paulomathias ❤️ Tenho recebido milhares de mensagens de apoio diante do ocorrido. Uma chuva de carinho e consideração, nessas horas entendemos o termo “maioria silenciosa”, que diante de tamanha covardia, aparece como soldados da verdade. Seguimos. Obrigada, meu amigo. Sua amizade é ouro.❤️; 205; 273; 5230; 14; https://twitter.com/AnaPaulaVolei/status/1269326997974446080; None; None] 
[2020-06-06 15:43:46+00:00; AnaPaulaVolei; @Rconstantino ❤️; 52; 52; 1701; 1; https://twitter.com/AnaPaulaVolei/status/1269293916685099013; None; None] 
[2020-06-06 15:42:20+00:00; AnaPaulaVolei; @MarPetrucelli ❤️; 10; 1; 159; 0; https://twitter.com/AnaPaulaVolei/status/1269293553114464256; None; None] 
[2020-06-06 15:39:31+00:00; AnaPaulaVolei; @gabrielkanner Obrigada, Gabriel.; 10; 13; 330; 0; https://twitter.com/AnaPaulaVolei/status/1269292846072295425; None; None] 
[2020-06-06 09:43:57+00:00; AnaPaulaVolei; @DouglasGarcia ❤️; 27; 52; 1469; 1; https://twitter.com/AnaPaulaVolei/status/1269203365856071680; None; None] 
[2020-06-06 06:54:00+00:00; AnaPaulaVolei; @TheOfficerTatum Needed to hear that today. You’re an inspiration.; 6; 8; 218; 0; https://twitter.com/AnaPaulaVolei/status/1269160596966002688; None; None] 
[2020-06-06 06:48:52+00:00; AnaPaulaVolei; @GLCampos_ @BandTV Não ficará. Obrigada, querido.; 34; 84; 3327; 3; https://twitter.com/AnaPaulaVolei/status/1269159304881270784; None; None] 
[2020-06-06 06:46:57+00:00; AnaPaulaVolei; @Miltonneves @MSR781 Tbm te amo.; 7; 2; 161; 0; https://twitter.com/AnaPaulaVolei/status/1269158819415773184; None; None] 
[2020-06-06 01:49:22+00:00; AnaPaulaVolei; @benebarbosa_mvb ❤️; 50; 43; 2279; 1; https://twitter.com/AnaPaulaVolei/status/1269083933490085888; None; None] 
[2020-06-06 01:49:10+00:00; AnaPaulaVolei; @BrandaoGabriel @Fabi_Farias ❤️; 1; 0; 10; 0; https://twitter.com/AnaPaulaVolei/status/1269083880977358848; None; None] 
[2020-06-06 01:48:32+00:00; AnaPaulaVolei; @leandroruschel ❤️; 79; 137; 4766; 8; https://twitter.com/AnaPaulaVolei/status/1269083723573518336; None; None] 
[2020-06-06 00:06:51+00:00; AnaPaulaVolei; @BandTV Jornalismo? Vocês repetiram uma narrativa vil do esgoto da internet, ajudaram mais uma tentativa de assassinato de reputação plantando uma notícia falsa sobre mim, não me ouviram e me caluniaram. Vocês serão processados.; 186; 652; 2697; 36; https://twitter.com/AnaPaulaVolei/status/1269058132514205696; None; None] 
[2020-06-05 23:57:57+00:00; AnaPaulaVolei; @leandroruschel A Renata Barreto tbm. Tem método. Sigamos firmes.; 52; 185; 4530; 2; https://twitter.com/AnaPaulaVolei/status/1269055893041082368; None; None] 
[2020-06-05 23:45:26+00:00; AnaPaulaVolei; @Rconstantino Todos serão processados.; 833; 1428; 19723; 66; https://twitter.com/AnaPaulaVolei/status/1269052742347022342; None; None] 
[2020-06-05 23:20:48+00:00; AnaPaulaVolei; “O racismo não está morto - mas respira por aparelhos - mantido vivo por políticos, agitadores de raças e pessoas que têm uma sensação de superioridade chamando os outros de ‘racista’.” Thomas Sowell  7/7 #NeverBowToTheMob https://t.co/NDFnSEbY3T; 623; 1531; 10084; 61; https://twitter.com/AnaPaulaVolei/status/1269046545669713920; None; None] 
[2020-06-05 23:18:21+00:00; AnaPaulaVolei; “ [...] nos EUA as estatísticas mudam porque lá eles têm a capacidade de ver quem é assasinado e quem assasina mais. Isso quebra muito essa ideia de que há um massacre das pessoas negras pela polícia”. Link abaixo da live do Professor Paulo Cruz. 6/7  https://t.co/7CFY8uVxjH https://t.co/lUdOJwvPOi; 142; 1021; 8159; 14; https://twitter.com/AnaPaulaVolei/status/1269045926611451904; None; None] 
[2020-06-05 23:16:17+00:00; AnaPaulaVolei; Onde está o debate honesto sobre o que realmente afeta os negros e suas comunidades na América e no Brasil? Por que a criminalidade nessas áreas é tão alta se os negros não são maioria na população? Culpar toda a corporação policial por questões mais profundas?  5/7 https://t.co/c54VTJzsaZ; 71; 857; 6246; 10; https://twitter.com/AnaPaulaVolei/status/1269045408082227201; None; None] 
[2020-06-05 23:14:03+00:00; AnaPaulaVolei; Em 2019, 1042 pessoas desarmadas morreram em confrontos policiais (há detalhes dos casos: se lutavam com os policiais, se fugiam..). Nove (9)eram negros. Repito o que disse na thread que cortaram: há racismo nos EUA? Sim. Mas os números não mostram racismo SISTÊMICO policial. 4/7 https://t.co/0YrE743TOh; 63; 920; 6792; 22; https://twitter.com/AnaPaulaVolei/status/1269044847396089857; None; None] 
[2020-06-05 23:11:56+00:00; AnaPaulaVolei; Trazer estatísticas do DOJ não é racismo, é exatamente colocar o olhar nos REAIS problemas de quem não tem as mesmas oportunidades sócio-econômicas de outras áreas. Se 13% de uma população detém os maiores índices de criminalidade, é necessário olhar a raiz dos problemas.3/7 https://t.co/hfXwlMfsfp; 140; 968; 7051; 17; https://twitter.com/AnaPaulaVolei/status/1269044310688686081; None; None] 
[2020-06-05 23:10:13+00:00; AnaPaulaVolei; Para os que me acusaram de racismo, de inventar dados e me ameaçaram (medidas judiciais já estão em curso) a fonte é o Departmento de Justiça do EUA (DOJ). Os relatórios são sempre publicados pelo jornal The Washington Post. 2/7 Link:  https://t.co/JxkFVLVctC https://t.co/802TxX9pw3; 196; 1440; 9393; 37; https://twitter.com/AnaPaulaVolei/status/1269043881762418694; None; None] 
[2020-06-05 23:08:24+00:00; AnaPaulaVolei; Sobre o tuíte com estatísticas sobre a criminalidade nos EUA e que, maliciosamente, pinçaram de uma longa conversa para colocarem em curso mais uma tentativa de assassinato de reputação, minhas considerações. #Thread 1/7 https://t.co/nWGcbK6Yfu; 1611; 4783; 29624; 286; https://twitter.com/AnaPaulaVolei/status/1269043424218329089; None; None] 
[2020-06-04 23:29:19+00:00; AnaPaulaVolei; @caparica Não há absolutamente nada racista na thread, muito pelo contrário, eu concordo com o rapaz e mostro apenas as estatísticas que ajudam a entender uma abordagem maior dos policias, tentando trazer o debate para o campo social, onde mora muitos dos problemas dessas comunidades.; 113; 4; 91; 4; https://twitter.com/AnaPaulaVolei/status/1268686299336110080; None; None] 
[2020-06-04 23:16:53+00:00; AnaPaulaVolei; @caparica O tuíte vem de uma thread longa, Anselmo. Bem longa. Vc me conhece e não precisa pagar pedágio ideológico. Lamentável é a sua falta de honestidade.; 28; 3; 63; 1; https://twitter.com/AnaPaulaVolei/status/1268683169563197442; None; None] 
[2020-06-03 20:40:47+00:00; AnaPaulaVolei; @maxferreiragyn @eduianda @MestreAndrLus1 Vc conhece as raízes da guerra civil americana?; 27; 0; 49; 0; https://twitter.com/AnaPaulaVolei/status/1268281498152534016; None; None] 
[2020-06-03 20:27:25+00:00; AnaPaulaVolei; @nattesummers @MestreAndrLus1 @eduianda 12% negros.  62% dos roubos.  56% dos assassinatos.   Do your math.; 2104; 41; 379; 738; https://twitter.com/AnaPaulaVolei/status/1268278135600017408; None; None] 
[2020-06-03 19:16:18+00:00; AnaPaulaVolei; @MestreAndrLus1 @eduianda As mortes dos meus dados são comparadas com as que vc quer comparar. Ações policiais. Nove mortes em 2019 numa população de 42 milhões e 10 milhões de prisões. Nove. Contra 19 de brancos.; 39; 23; 303; 2; https://twitter.com/AnaPaulaVolei/status/1268260238894850053; None; None] 
[2020-06-03 19:07:08+00:00; AnaPaulaVolei; @MestreAndrLus1 @eduianda 320 milhões de pessoas. 42 milhões de negros. 9 negros morreram em ações policiais em 2019. Nove. Racismo sistêmico por parte da polícia?? Permita-me antecipar sua resposta: números não representam “o sentimento”. (FTR: Sim, há racismo, mas não é sistêmico como querem empurrar.); 71; 56; 471; 22; https://twitter.com/AnaPaulaVolei/status/1268257932174483458; None; None] 
[2020-06-03 19:00:46+00:00; AnaPaulaVolei; @Suelitii 🎯; 2; 0; 87; 0; https://twitter.com/AnaPaulaVolei/status/1268256328411041792; None; None] 
[2020-06-03 18:58:56+00:00; AnaPaulaVolei; @cerveja10 Esse homem é maravilhoso.; 25; 13; 368; 0; https://twitter.com/AnaPaulaVolei/status/1268255866555256832; None; None] 
[2020-06-03 18:53:01+00:00; AnaPaulaVolei; @Gustavo63528007 Essa maravilha foi logo depois da eleição do bufão laranja. :D; 6; 3; 249; 0; https://twitter.com/AnaPaulaVolei/status/1268254380509159425; None; None] 
[2020-06-03 18:50:18+00:00; AnaPaulaVolei; @eduianda @MestreAndrLus1 Já o mesmo centro de dados mostra que em 2015 (não olhei esses dados do ano passado, mas estão lá) 6000 negros foram mortos por negros. E é isso que essa moça reporta. A indignação seletiva. Não há indignação quando negros matam negros numa proporção absurdamente maior.; 31; 36; 422; 7; https://twitter.com/AnaPaulaVolei/status/1268253694123900928; None; None] 
[2020-06-03 18:44:15+00:00; AnaPaulaVolei; @MestreAndrLus1 Vc consegue provar que todo negro morto por um policial foi por ser negro? Sabe qts negros morreram no ano passado por ações policiais em 10 milhões de prisões? 9. Nove. Sabe qts brancos? 19. (Dados publicados todo ano pelo Washington Post. Google.); 115; 103; 986; 14; https://twitter.com/AnaPaulaVolei/status/1268252173223116800; None; None] 
[2020-06-03 18:30:45+00:00; AnaPaulaVolei; @Ktia78326288 Não gostou, unfollow, vaza, sai, vai tomar um sorvete. Bem simples. Não há opressão aqui tbm, segue se quiser. 👍; 49; 9; 535; 1; https://twitter.com/AnaPaulaVolei/status/1268248773450321920; None; None] 
[2020-06-03 18:20:57+00:00; AnaPaulaVolei; A ignorância, a brutalidade e a maldade aparecem em todas as cores, assim como a honestidade intelectual, a coragem e a verdade. https://t.co/klHlvC3FdL; 1403; 7370; 32014; 805; https://twitter.com/AnaPaulaVolei/status/1268246310374608896; None; None] 
[2020-06-03 15:29:55+00:00; AnaPaulaVolei; @ininhalima @alexandregarcia Seria um imenso prazer conversar com esse mestre.❤️; 0; 1; 14; 0; https://twitter.com/AnaPaulaVolei/status/1268203268531875840; None; None] 
[2020-06-03 15:28:41+00:00; AnaPaulaVolei; @Lia_MaraC @julianabt Sim, better be safe than sorry.; 0; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1268202955007602689; None; None] 
[2020-06-03 15:28:02+00:00; AnaPaulaVolei; @jorgesaad @julianabt Sim, acontece tbm.; 0; 0; 14; 0; https://twitter.com/AnaPaulaVolei/status/1268202790825758720; None; None] 
[2020-06-03 15:27:06+00:00; AnaPaulaVolei; @pauladespinoy @julianabt Não tem outro jeito.; 0; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1268202559279214595; None; None] 
[2020-06-03 15:26:42+00:00; AnaPaulaVolei; @mallysoueu @julianabt Acabou. :(; 0; 0; 6; 0; https://twitter.com/AnaPaulaVolei/status/1268202457403813888; None; None] 
